event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000015574,2024-10-24 19:05:43,2024-10-24,LN101567,CU901567,PAYMENT,4,24312246.0,806842.4,21084876.4,0.2978,18,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000008671,2024-03-06 09:32:17,2024-03-06,LN100871,CU900871,DELINQUENCY,0,17675760.0,274681.31,17675760.0,0.2662,36,41,DELINQUENT,ONLINE,CALDAS,VEHICULO
EVT000004401,2026-01-13 20:01:32,2026-01-14,LN100440,CU900440,PAYMENT,3,12870689.0,129028.66,12483603.02,0.201,48,0,ACTIVE,ONLINE,BOLIVAR,MICROCREDITO
EVT000007924,2026-05-09 15:12:14,2026-05-09,LN100794,CU900794,DISBURSEMENT,4,23672294.0,601118.45,21267820.2,0.1809,18,38,DELINQUENT,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000017373,2024-02-28 20:23:35,2024-02-28,LN101751,CU901751,PAYMENT,5,5581700.0,371517.95,3724110.25,0.1328,6,0,ACTIVE,AGENTE,BOGOTA,MICROCREDITO
EVT000019715,2023-09-18 18:21:44,2023-09-19,LN101989,CU901989,PAYMENT,6,16582799.0,309517.94,14725691.36,0.1733,24,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000009861,2025-01-03 18:44:50,2025-01-04,LN100991,CU900991,PAYMENT,1,29063170.0,863563.66,28199606.34,0.2457,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000010533,2025-04-02 14:40:38,2025-04-02,LN101058,CU901058,PAYMENT,3,13223458.0,232336.16,12526449.52,0.1514,24,0,ACTIVE,AGENTE,RISARALDA,CONSUMO
EVT000009271,2024-03-26 13:26:37,2024-03-26,LN100932,CU900932,PAYMENT,2,22598865.0,981242.72,20636379.56,0.2342,12,4,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000011735,2024-02-19 02:35:40,,LN101179,CU901179,PAYMENT,7,22637373.0,241691.69,20945531.17,0.1203,36,37,DELINQUENT,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000010317,2023-08-12 03:56:25,2023-08-12,LN101036,CU901036,PAYMENT,4,26474051.0,436292.36,24728881.56,0.1296,24,8,DELINQUENT,AGENTE,BOLIVAR,VEHICULO
EVT000004300,2025-01-16 19:52:56,2025-01-16,LN100430,CU900430,PAYMENT,9,10194090.0,289308.27,7590315.57,0.0838,12,0,ACTIVE,ONLINE,BOLIVAR,VEHICULO
EVT000003581,2023-09-30 12:21:41,,LN100357,CU900357,PAYMENT,6,21624351.0,394860.65,19255187.1,0.3478,36,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000002950,2024-04-11 11:33:31,2024-04-12,LN100294,CU900294,DISBURSEMENT,1,14361295.0,534814.63,13826480.37,0.1724,12,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000008884,2026-06-08 08:59:27,2026-06-08,LN100893,CU900893,DELINQUENCY,6,3244493.0,70773.21,2819853.74,0.1272,18,45,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000017871,2024-11-03 03:42:05,2024-11-03,LN101803,CU901803,PAYMENT,6,17156160.0,412691.43,14680011.42,0.2811,24,20,DELINQUENT,ONLINE,BOLIVAR,LIBRANZA
EVT000002350,2023-08-08 16:34:31,,LN100234,CU900234,PAYMENT,6,16796746.0,347356.71,14712605.74,0.1102,18,37,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000014253,2023-12-07 02:33:33,2023-12-07,LN101434,CU901434,PAYMENT,1,14193505.0,267689.5,13925815.5,0.1772,24,-9,DELINQUENT,OFFLINE,SANTANDER,LIBRANZA
