event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000019112,2024-03-15 12:58:14,2024-03-16,LN101928,CU901928,PAYMENT,8,1756925.0,88004.37,1052890.04,0.3009,12,174,DELINQUENT,ONLINE,RISARALDA,MICROCREDITO
EVT000016879,2024-08-05 01:46:56,2024-08-05,LN101700,CU901700,PAYMENT,1,10081690.0,217109.19,9864580.81,0.2307,24,0,ACTIVE,AGENTE,BOGOTA,VEHICULO
EVT000001917,2023-12-22 18:01:40,2023-12-23,LN100191,CU900191,PAYMENT,8,13306763.0,263828.75,11196133.0,0.0974,18,0,ACTIVE,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000011458,2025-04-28 21:37:16,2025-04-28,LN101150,CU901150,PAYMENT,4,12491632.0,326906.01,11184007.96,0.3234,24,0,ACTIVE,OFFLINE,ANTIOQUIA,VEHICULO
EVT000014747,2023-06-28 20:03:14,2023-06-28,LN101483,CU901483,PAYMENT,1,16600068.0,224156.25,16375911.75,0.2051,36,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000002077,2024-01-06 14:50:10,,LN100206,CU900206,CHARGEOFF,1,2964053.0,65347.49,2898705.51,0.1307,18,205,CHARGEOFF,ONLINE,NARINO,VEHICULO
EVT000009329,2024-09-24 03:51:55,2024-09-25,LN100939,CU900939,PAYMENT,3,7865801.0,120622.06,7503934.82,0.1067,24,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000014154,2025-04-18 19:35:45,2025-04-18,LN101423,CU901423,PAYMENT,6,26546316.0,476639.1,23686481.4,0.1591,24,50,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000003458,2024-04-01 12:59:06,2024-04-01,LN100346,CU900346,PAYMENT,1,12421074.0,261960.45,12159113.55,0.2218,24,0,ACTIVE,AGENTE,BOLIVAR,MICROCREDITO
EVT000010726,2024-10-11 22:30:17,2024-10-12,LN101079,CU901079,DISBURSEMENT,0,17327508.0,443757.48,17327508.0,0.3122,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000017259,2025-08-14 22:30:03,2025-08-15,LN101738,CU901738,DELINQUENCY,3,9330115.0,198218.29,8735460.13,0.2249,24,45,DELINQUENT,AGENTE,ANTIOQUIA,LIBRANZA
EVT000004491,2025-06-09 17:49:35,,LN100449,CU900449,PAYMENT,2,16622927.0,320822.49,15981282.02,0.186,24,6,DELINQUENT,AGENTE,SANTANDER,VEHICULO
EVT000017529,2024-10-10 00:21:02,2024-10-11,LN101770,CU901770,PAYMENT,5,28950395.0,220746.76,27846661.2,0.105,48,0,ACTIVE,APP,CALDAS,LIBRANZA
EVT000007594,2025-10-18 17:38:01,2025-10-19,LN100762,CU900762,PAYMENT,3,12805240.0,194319.52,12222281.44,0.1035,24,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000005655,2024-10-22 07:53:50,2024-10-22,LN100566,CU900566,PAYMENT,4,5736950.0,50000.0,5536950.0,0.0849,48,0,ACTIVE,AGENTE,SANTANDER,CONSUMO
EVT000003182,2023-07-14 16:26:13,2023-07-15,LN100318,CU900318,DELINQUENCY,1,28429841.0,601717.58,27828123.42,0.2233,24,27,DELINQUENT,AGENTE,ANTIOQUIA,MICROCREDITO
EVT000002359,2025-09-19 08:29:06,2025-09-20,LN100235,CU900235,PAYMENT,4,6172163.0,89928.41,5812449.36,0.0914,24,0,ACTIVE,APP,CUNDINAMARCA,MICROCREDITO
