event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000014958,2025-01-01 06:43:06,2025-01-02,LN101506,CU901506,PAYMENT,4,13443398.0,156033.04,12819265.84,0.1482,36,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000017474,2024-06-11 16:03:23,2024-06-12,LN101764,CU901764,DISBURSEMENT,0,7661135.0,80920.74,7661135.0,0.2225,48,0,ACTIVE,OFFLINE,SANTANDER,CONSUMO
EVT000006210,2024-11-18 09:00:46,2024-11-18,LN100621,CU900621,PAYMENT,5,29862620.0,2552059.51,17102322.45,0.2273,6,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000014625,2025-10-08 06:34:26,,LN101471,CU901471,PAYMENT,4,19225992.0,1726109.56,0.0,0.2489,6,0,ACTIVE,APP,VALLE,CONSUMO
EVT000019334,2024-03-16 06:18:19,2024-03-17,LN101951,CU901951,DISBURSEMENT,0,17604831.0,177632.74,17604831.0,0.1027,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000009082,2023-11-05 18:30:29,,LN100912,CU900912,PAYMENT,3,18477503.0,598424.73,16682228.81,0.2858,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000019236,2026-08-31 07:32:43,2026-09-01,LN101940,CU901940,PAYMENT,9,24670227.0,429755.35,20802428.85,0.3226,36,0,ACTIVE,OFFLINE,SANTANDER,MICROCREDITO
EVT000003140,2025-10-11 21:13:25,2025-10-11,LN100313,CU900313,PAYMENT,3,22674376.0,449519.5,21325817.5,0.1965,24,32,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000002018,2024-06-28 12:26:51,2024-06-28,LN100200,CU900200,PAYMENT,10,18041927.0,584197.6,0.0,0.1238,12,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000010690,2026-05-31 12:31:32,2026-06-01,LN101074,CU901074,PAYMENT,7,19634389.0,884529.22,13442684.46,0.2505,12,279,DELINQUENT,ONLINE,ANTIOQUIA,MICROCREDITO
