event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000006100,2023-11-28 21:02:20,,LN100609,CU900609,PAYMENT,5,9177744.0,125337.39,0.0,0.2097,36,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000006936,2025-02-02 11:09:07,2025-02-03,LN100694,CU900694,DISBURSEMENT,0,7363694.0,116223.64,7363694.0,0.2735,36,0,ACTIVE,AGENTE,NARINO,VEHICULO
EVT000009321,2025-08-02 20:38:07,,LN100938,CU900938,DISBURSEMENT,7,27081009.0,504519.2,23549374.6,0.1726,24,29,DELINQUENT,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000000130,2023-08-19 15:37:06,2023-08-19,LN100012,CU900012,PAYMENT,5,14090372.0,219246.19,12994141.05,0.1112,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000012822,2024-08-06 02:44:25,2024-08-06,LN101288,CU901288,PAYMENT,5,11983599.0,301687.1,10475163.5,0.3035,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000016617,2024-07-22 00:35:20,,LN101674,CU901674,PAYMENT,1,7275534.0,276688.56,6998845.44,0.1803,12,0,ACTIVE,APP,ATLANTICO,CONSUMO
EVT000010425,2024-07-24 04:31:51,2024-07-24,LN101046,CU901046,DELINQUENCY,2,7899115.0,145264.72,7608585.56,0.1678,24,38,DELINQUENT,APP,CALDAS,CONSUMO
EVT000007552,2023-12-06 12:31:39,2023-12-06,LN100757,CU900757,PAYMENT,9,19619806.0,761640.87,12765038.17,0.1882,12,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000010814,2025-05-28 15:09:07,2025-05-28,LN101088,CU901088,DELINQUENCY,7,21051689.0,632954.12,16621010.16,0.251,18,180,DELINQUENT,ONLINE,ATLANTICO,MICROCREDITO
EVT000006232,2025-03-13 00:06:59,2025-03-14,LN100623,CU900623,PAYMENT,4,21357449.0,237423.64,20407754.44,0.1335,36,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000007068,2025-02-11 09:21:22,2025-02-12,LN100709,CU900709,DELINQUENCY,0,15490832.0,362253.11,15490832.0,0.2677,24,38,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000003148,2024-09-21 07:02:13,2024-09-22,LN100314,CU900314,PAYMENT,4,7006177.0,144000.29,6430175.84,0.1083,18,23,DELINQUENT,OFFLINE,SANTANDER,LIBRANZA
EVT000015335,2023-07-23 07:52:11,2023-07-23,LN101545,CU901545,PAYMENT,3,3384856.0,68746.43,3178616.71,0.2062,24,19,DELINQUENT,ONLINE,ATLANTICO,LIBRANZA
EVT000012401,2024-10-30 21:40:55,2024-10-31,LN101246,CU901246,PAYMENT,9,13741872.0,321697.22,10846597.02,0.2682,24,20,DELINQUENT,ONLINE,BOLIVAR,MICROCREDITO
EVT000003342,2025-04-02 12:36:38,2025-04-02,LN100334,CU900334,PAYMENT,4,23131400.0,348358.88,21737964.48,0.2518,36,10,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000000528,2023-06-23 09:04:05,2023-06-23,LN100053,CU900053,PAYMENT,5,14662863.0,242474.88,13450488.6,0.2961,36,0,ACTIVE,ONLINE,NARINO,LIBRANZA
EVT000010835,2024-05-16 21:58:16,,LN101091,CU901091,CLOSE,1,10492899.0,362005.02,0.0,0.3175,18,0,CLOSED,ONLINE,BOGOTA,LIBRANZA
EVT000001390,2025-08-27 23:39:05,2025-08-28,LN100141,CU900141,PAYMENT,9,15083600.0,202157.95,13264178.45,0.3361,48,3,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000006981,2026-05-26 04:14:04,2026-05-27,LN100698,CU900698,PAYMENT,9,13905380.0,358967.38,10674673.58,0.3163,24,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000000495,2025-06-05 07:39:32,2025-06-05,LN100050,CU900050,PAYMENT,7,11493362.0,500535.92,7989610.56,0.2355,12,6,DELINQUENT,ONLINE,ATLANTICO,MICROCREDITO
EVT000018957,2024-06-06 07:26:57,2024-06-06,LN101912,CU901912,DISBURSEMENT,0,21940268.0,1110177.56,21940268.0,0.306,12,0,ACTIVE,ONLINE,BOLIVAR,LIBRANZA
EVT000016697,2025-08-26 08:45:21,2025-08-27,LN101682,CU901682,DISBURSEMENT,0,1902162.0,50000.0,1902162.0,0.3021,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000002542,2024-12-13 22:59:10,2024-12-14,LN100253,CU900253,PAYMENT,5,21313623.0,322261.98,19702313.1,0.1024,24,0,ACTIVE,APP,VALLE,CONSUMO
EVT000016151,2025-04-10 05:59:51,2025-04-11,LN101627,CU901627,PAYMENT,3,21149573.0,795646.94,18762632.18,0.1762,12,38,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000010703,2024-10-25 03:14:33,2024-10-26,LN101075,CU901075,PAYMENT,9,16217180.0,160982.54,14768337.14,0.0978,36,25,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000001281,2026-04-03 13:28:26,2026-04-03,LN100130,CU900130,DISBURSEMENT,7,13557683.0,190959.97,12220963.21,0.0817,24,1,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000005226,2023-04-17 23:27:03,2023-04-17,LN100524,CU900524,DISBURSEMENT,0,7749625.0,194089.36,7749625.0,0.3009,24,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000015857,2024-03-01 23:16:33,2024-03-01,LN101596,CU901596,DELINQUENCY,5,3330933.0,208383.17,2289017.15,0.1128,6,15,DELINQUENT,OFFLINE,BOGOTA,LIBRANZA
EVT000014115,2023-07-30 13:05:40,2023-07-31,LN101419,CU901419,PAYMENT,6,28175894.0,1740706.73,17731653.62,0.1089,6,10,DELINQUENT,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000014392,2026-04-04 20:53:06,2026-04-05,LN101448,CU901448,PAYMENT,5,29129423.0,625845.65,26000194.75,0.2297,24,7,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000001882,2025-12-23 12:19:07,,LN100189,CU900189,PAYMENT,1,4992559.0,91239.02,4901319.98,0.1655,24,31,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000013403,2024-07-26 03:45:53,,LN101345,CU901345,PAYMENT,7,14682156.0,391230.52,11943542.36,0.1997,18,0,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000019758,2023-06-03 11:57:10,,LN101993,CU901993,PAYMENT,3,21221095.0,2073300.98,15001192.06,0.2885,6,31,DELINQUENT,OFFLINE,ATLANTICO,VEHICULO
EVT000010452,2026-02-11 11:24:46,2026-02-12,LN101049,CU901049,PAYMENT,5,15717886.0,192020.17,14757785.15,0.1665,36,298,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000008405,2024-11-10 01:21:42,2024-11-10,LN100840,CU900840,PAYMENT,8,10697296.0,930878.7,3250266.4,0.2351,6,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000010428,2024-10-14 06:33:37,2024-10-15,LN101046,CU901046,PAYMENT,5,7899115.0,145264.72,7172791.4,0.1678,24,16,DELINQUENT,APP,CALDAS,CONSUMO
EVT000013960,2025-04-20 10:55:23,2025-04-21,LN101402,CU901402,PAYMENT,9,8184929.0,249231.09,5941849.19,0.1045,12,21,DELINQUENT,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000018548,2024-06-02 15:13:10,2024-06-02,LN101873,CU901873,PAYMENT,5,28492450.0,2367722.6,16653837.0,0.2155,6,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000012686,2024-10-21 14:11:52,2024-10-21,LN101275,CU901275,PAYMENT,3,15990267.0,181649.43,15445318.71,0.2544,48,19,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000011068,2025-05-05 14:51:09,2025-05-06,LN101114,CU901114,PAYMENT,4,3619527.0,84642.64,3280956.44,0.2677,24,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000016938,2025-06-17 01:10:44,2025-06-18,LN101706,CU901706,PAYMENT,1,12863064.0,319518.51,12543545.49,0.2968,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000000143,2025-09-19 09:03:48,2025-09-20,LN100014,CU900014,PAYMENT,1,14034508.0,303566.41,13730941.59,0.2326,24,16,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000005426,2024-07-04 16:36:09,,LN100544,CU900544,DISBURSEMENT,6,3270453.0,50000.0,2970453.0,0.1794,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000012689,2024-12-21 14:56:25,2024-12-21,LN101275,CU901275,DELINQUENCY,5,15990267.0,181649.43,15082019.85,0.2544,48,40,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000011444,2024-01-17 09:47:15,2024-01-18,LN101149,CU901149,PAYMENT,2,26061762.0,1036997.51,23987766.98,0.1979,12,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000005621,2025-08-12 21:33:29,2025-08-13,LN100563,CU900563,PAYMENT,4,12170258.0,186509.2,11424221.2,0.1065,24,171,DELINQUENT,AGENTE,NARINO,CONSUMO
EVT000018027,2026-03-20 00:17:58,2026-03-20,LN101819,CU901819,DISBURSEMENT,6,19600237.0,255146.09,18069360.46,0.3207,48,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000001785,2024-04-20 15:04:55,2024-04-21,LN100179,CU900179,PAYMENT,10,10788342.0,308618.5,7702157.0,0.2291,18,54,DELINQUENT,APP,CUNDINAMARCA,LIBRANZA
EVT000013851,2026-01-01 01:12:56,2026-01-01,LN101391,CU901391,PAYMENT,2,3267720.0,50000.0,3167720.0,0.2499,36,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000007538,2026-02-14 11:03:37,2026-02-15,LN100756,CU900756,PAYMENT,5,25844110.0,2445369.69,13617261.55,0.2731,6,0,ACTIVE,AGENTE,ATLANTICO,MICROCREDITO
EVT000010657,2025-06-25 18:39:32,2025-06-26,LN101072,CU901072,DELINQUENCY,1,18947602.0,236213.44,18711388.56,0.174,36,7,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000004908,2025-03-17 22:54:06,2025-03-25,LN100492,CU900492,DELINQUENCY,4,13494281.0,280208.74,12373446.04,0.2153,24,15,DELINQUENT,AGENTE,CALDAS,CONSUMO
EVT000005153,2026-03-12 22:24:02,2026-03-12,LN100516,CU900516,PAYMENT,6,26789381.0,197973.53,25601539.82,0.0956,48,172,DELINQUENT,APP,ATLANTICO,CONSUMO
EVT000007823,2025-08-21 16:26:25,2025-08-21,LN100783,CU900783,PAYMENT,4,1048540.0,50000.0,0.0,0.1768,24,33,DELINQUENT,AGENTE,BOGOTA,VEHICULO
EVT000005312,2024-12-05 11:54:19,2024-12-05,LN100533,CU900533,DELINQUENCY,3,20625870.0,1335731.34,16618675.98,0.1238,6,16,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000014554,2025-05-01 19:25:29,2025-05-01,LN101464,CU901464,PAYMENT,5,16998786.0,423156.45,14883003.75,0.1734,18,7,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000014423,2023-09-26 22:32:33,2023-09-27,LN101452,CU901452,DELINQUENCY,0,10029048.0,232623.77,10029048.0,0.2639,24,15,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000019145,2026-01-14 11:08:37,2026-01-15,LN101932,CU901932,PAYMENT,1,11919318.0,258291.62,11661026.38,0.2334,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000019037,2024-05-28 09:08:42,2024-05-28,LN101921,CU901921,CLOSE,0,17917087.0,325374.3,0.0,0.1632,24,0,CLOSED,AGENTE,BOGOTA,CONSUMO
EVT000003949,2024-11-23 08:49:29,,LN100395,CU900395,DISBURSEMENT,1,4657054.0,103790.21,4553263.79,0.1343,18,0,ACTIVE,AGENTE,ATLANTICO,CONSUMO
EVT000007462,2025-01-27 13:50:00,2025-01-27,LN100747,CU900747,PAYMENT,5,15641342.0,261418.96,14334247.2,0.3014,36,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000015355,2024-10-24 11:47:15,,LN101548,CU901548,DISBURSEMENT,0,29925641.0,503648.54,29925641.0,0.3049,36,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000006801,2024-08-15 15:55:48,2024-08-16,LN100681,CU900681,DELINQUENCY,4,12828194.0,241426.61,11862487.56,0.1764,24,39,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000008609,2023-03-18 09:34:46,,LN100864,CU900864,PAYMENT,2,21039282.0,1845986.6,17347308.8,0.2387,6,0,ACTIVE,ONLINE,SANTANDER,LIBRANZA
EVT000007472,2025-01-16 14:03:12,2025-01-16,LN100748,CU900748,PAYMENT,6,8698617.0,220509.94,7375557.36,0.307,24,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000015507,2024-05-15 09:21:01,,LN101561,CU901561,PAYMENT,1,23925929.0,460334.87,23465594.13,0.1848,24,0,ACTIVE,OFFLINE,ATLANTICO,CONSUMO
EVT000006680,2025-09-26 13:15:23,,LN100668,CU900668,PAYMENT,3,15787889.0,607360.09,13965808.73,0.1847,12,0,ACTIVE,AGENTE,SANTANDER,CONSUMO
EVT000015721,2023-10-26 18:56:39,2023-10-27,LN101582,CU901582,PAYMENT,3,16066061.0,814709.95,0.0,0.3071,12,0,ACTIVE,AGENTE,VALLE,MICROCREDITO
EVT000006353,2026-03-06 12:34:11,2026-03-06,LN100634,CU900634,PAYMENT,2,27931922.0,299290.54,27333340.92,0.2286,48,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000008013,2025-09-21 03:49:41,2025-09-21,LN100804,CU900804,PAYMENT,1,12544190.0,197382.83,12346807.17,0.1147,24,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000017389,2025-08-15 03:00:15,2025-08-15,LN101753,CU901753,PAYMENT,3,12978973.0,629220.61,11091311.17,0.2848,12,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000010979,2024-05-03 01:41:13,2024-05-04,LN101105,CU901105,CHARGEOFF,4,21643372.0,1911975.48,13995470.08,0.2417,6,296,CHARGEOFF,AGENTE,ATLANTICO,MICROCREDITO
EVT000014122,2025-03-17 12:24:58,,LN101420,CU901420,PAYMENT,5,25973629.0,1340498.99,19271134.05,0.3161,12,13,DELINQUENT,APP,BOGOTA,CONSUMO
EVT000011995,2024-03-22 01:42:18,2024-03-23,LN101205,CU901205,DELINQUENCY,5,10000949.0,148164.06,9260128.7,0.0963,24,36,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000005446,2024-11-11 03:03:46,2024-11-12,LN100546,CU900546,PAYMENT,2,21456037.0,848800.82,19758435.36,0.1956,12,51,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000006925,2025-02-27 14:52:38,2025-02-28,LN100693,CU900693,PAYMENT,3,8568160.0,233910.77,7866427.69,0.346,24,0,ACTIVE,ONLINE,RISARALDA,VEHICULO
EVT000006915,2025-05-02 20:28:21,2025-05-02,LN100692,CU900692,DELINQUENCY,6,10754864.0,336304.6,8737036.4,0.1127,12,7,DELINQUENT,AGENTE,ANTIOQUIA,MICROCREDITO
