event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000003180,2023-06-15 15:06:22,2023-06-15,LN100318,CU900318,DISBURSEMENT,0,28429841.0,601717.58,28429841.0,0.2233,24,0,ACTIVE,AGENTE,ANTIOQUIA,MICROCREDITO
EVT000004902,2025-05-15 22:51:16,,LN100491,CU900491,PAYMENT,8,17790605.0,478211.46,13964913.32,0.3376,24,0,ACTIVE,AGENTE,CALDAS,MICROCREDITO
EVT000016893,2024-07-16 06:36:53,2024-07-07,LN101701,CU901701,DELINQUENCY,0,14620546.0,384081.74,14620546.0,0.3254,24,52,DELINQUENT,AGENTE,ANTIOQUIA,MICROCREDITO
EVT000016983,2025-03-15 08:55:53,2025-03-16,LN101710,CU901710,PAYMENT,7,16825425.0,302689.4,14706599.2,0.1598,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000002738,2024-06-04 15:19:29,2024-06-04,LN100272,CU900272,PAYMENT,4,1995768.0,201931.81,1188040.76,0.3059,6,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000013209,2023-09-11 06:32:52,2023-09-11,LN101327,CU901327,DISBURSEMENT,2,5758185.0,65355.4,5627474.2,0.1405,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000012000,2024-07-26 04:03:38,,LN101205,CU901205,PAYMENT,9,10000949.0,148164.06,8667472.46,0.0963,24,52,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000016533,2023-12-30 02:29:59,,LN101665,CU901665,PAYMENT,8,6280436.0,59098.9,5807644.8,0.0823,36,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000004982,2023-12-21 08:31:30,2023-12-21,LN100499,CU900499,PAYMENT,2,16661087.0,455180.9,15750725.2,0.3464,24,0,ACTIVE,AGENTE,ATLANTICO,CONSUMO
EVT000004878,2025-12-03 21:17:14,2025-12-03,LN100489,CU900489,PAYMENT,5,7343038.0,252013.06,6082972.7,0.3148,18,0,ACTIVE,OFFLINE,CALDAS,LIBRANZA
EVT000014913,2023-03-30 07:51:51,2023-03-30,LN101501,CU901501,CHARGEOFF,1,9930985.0,205174.15,9725810.85,0.2132,24,306,CHARGEOFF,ONLINE,VALLE,MICROCREDITO
EVT000000591,2024-06-23 15:47:25,2024-06-24,LN100060,CU900060,PAYMENT,2,15944854.0,396282.77,15152288.46,0.1728,18,28,DELINQUENT,OFFLINE,CALDAS,MICROCREDITO
EVT000003866,2023-06-26 16:34:23,2023-06-27,LN100386,CU900386,PAYMENT,5,25924980.0,429058.42,23779687.9,0.2965,36,0,ACTIVE,ONLINE,BOLIVAR,VEHICULO
EVT000013615,2024-10-24 21:07:35,2024-10-25,LN101368,CU901368,PAYMENT,6,6270712.0,151249.57,5363214.58,0.2824,24,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000007135,2023-02-10 15:46:20,2023-02-11,LN100715,CU900715,DISBURSEMENT,0,4155671.0,141625.27,4155671.0,0.3112,18,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000007563,2025-08-10 02:41:34,,LN100758,CU900758,PAYMENT,10,22455616.0,590470.42,16550911.8,0.3259,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000016430,2025-09-11 03:05:02,2025-09-11,LN101654,CU901654,PAYMENT,6,29279849.0,1484781.14,20371162.16,0.3071,12,0,ACTIVE,AGENTE,NARINO,MICROCREDITO
EVT000016866,2024-07-16 13:50:10,2024-07-16,LN101699,CU901699,PAYMENT,2,23299628.0,557094.11,22185439.78,0.2782,24,0,ACTIVE,OFFLINE,VALLE,VEHICULO
EVT000009327,2024-08-27 03:01:01,,LN100939,CU900939,PAYMENT,1,7865801.0,120622.06,7745178.94,0.1067,24,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000013327,2024-10-26 06:19:58,2024-10-26,LN101339,CU901339,DISBURSEMENT,0,25801143.0,1173435.98,25801143.0,0.2548,12,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000015420,2024-03-27 08:10:39,2024-03-27,LN101553,CU901553,PAYMENT,5,18517892.0,1014780.48,13443989.6,0.348,12,94,DELINQUENT,OFFLINE,BOLIVAR,CONSUMO
EVT000005159,2025-10-07 15:13:20,2025-10-07,LN100517,CU900517,PAYMENT,3,11222255.0,266117.07,10423903.79,0.1557,18,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000015240,2025-05-02 16:43:38,2025-05-02,LN101536,CU901536,PAYMENT,4,4033558.0,354872.43,2614068.28,0.2399,6,22,DELINQUENT,APP,CALDAS,CONSUMO
EVT000004486,2024-02-15 15:59:36,2024-02-15,LN100448,CU900448,PAYMENT,5,14524492.0,584901.29,11599985.55,0.2027,12,65,DELINQUENT,OFFLINE,BOLIVAR,MICROCREDITO
EVT000000276,2026-02-18 02:06:57,,LN100029,CU900029,PAYMENT,4,22502544.0,836644.59,19155965.64,0.1718,12,44,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000009210,2025-08-08 14:28:01,2025-08-08,LN100925,CU900925,PAYMENT,6,17486675.0,186815.98,16365779.12,0.1205,36,36,DELINQUENT,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000003927,2025-06-09 21:29:48,2025-06-10,LN100393,CU900393,PAYMENT,5,21136574.0,2043483.97,0.0,0.2834,6,0,ACTIVE,APP,ATLANTICO,VEHICULO
EVT000009976,2023-02-27 14:10:20,2023-02-28,LN101003,CU901003,DISBURSEMENT,0,4235402.0,61519.21,4235402.0,0.0905,24,0,ACTIVE,APP,SANTANDER,MICROCREDITO
EVT000013563,2025-03-23 01:16:53,2025-03-23,LN101362,CU901362,DISBURSEMENT,6,23904266.0,1014258.01,17818717.94,0.2243,12,173,DELINQUENT,AGENTE,CUNDINAMARCA,CONSUMO
EVT000012601,2023-07-09 05:58:13,2023-07-10,LN101267,CU901267,DELINQUENCY,2,15532251.0,239041.34,15054168.32,0.1078,24,8,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000004718,2023-03-29 03:00:37,2023-03-30,LN100474,CU900474,PAYMENT,1,17288570.0,236968.67,17051601.33,0.2112,36,0,ACTIVE,AGENTE,RISARALDA,VEHICULO
EVT000006882,2025-11-28 17:44:18,2025-11-29,LN100689,CU900689,DISBURSEMENT,0,29120057.0,659666.36,29120057.0,0.1398,18,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000008149,2026-05-25 13:21:16,,LN100817,CU900817,DELINQUENCY,5,5378338.0,172035.1,4518162.5,0.2798,18,29,DELINQUENT,ONLINE,RISARALDA,LIBRANZA
EVT000019557,2025-06-26 20:55:20,2025-06-27,LN101973,CU901973,PAYMENT,2,28930790.0,486326.58,27958136.84,0.1362,24,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000016566,2025-07-28 09:26:54,2025-07-28,LN101668,CU901668,PAYMENT,5,22331089.0,510823.66,0.0,0.2575,24,15,DELINQUENT,ONLINE,NARINO,CONSUMO
