event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000004591,2023-11-06 18:35:04,2023-11-06,LN100461,CU900461,PAYMENT,1,1278303.0,50000.0,1228303.0,0.2598,18,0,ACTIVE,AGENTE,SANTANDER,VEHICULO
EVT000009951,2024-04-17 05:59:06,2024-04-18,LN101000,CU901000,PAYMENT,5,26523122.0,346193.05,24792156.75,0.3221,48,0,ACTIVE,OFFLINE,ATLANTICO,LIBRANZA
EVT000001184,2023-06-27 17:16:08,2023-06-27,LN100120,CU900120,DELINQUENCY,5,10766542.0,191859.78,9807243.1,0.1564,24,26,DELINQUENT,AGENTE,BOGOTA,MICROCREDITO
EVT000006724,2023-10-27 13:09:48,2023-10-28,LN100673,CU900673,DISBURSEMENT,0,27997814.0,357462.09,27997814.0,0.3107,48,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000002080,2024-04-20 16:12:07,2024-04-21,LN100206,CU900206,CHARGEOFF,1,2964053.0,65347.49,2898705.51,0.1307,18,193,CHARGEOFF,ONLINE,NARINO,VEHICULO
EVT000009967,2023-10-09 02:53:32,2023-10-10,LN101002,CU901002,PAYMENT,2,2654375.0,121596.92,2411181.16,0.2581,12,24,DELINQUENT,AGENTE,CUNDINAMARCA,VEHICULO
EVT000015880,2023-12-18 07:26:37,2023-12-19,LN101598,CU901598,PAYMENT,9,8244103.0,849802.14,595883.74,0.3154,6,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000015989,2026-03-28 16:45:59,2026-03-28,LN101610,CU901610,PAYMENT,4,27559687.0,1255619.34,22537209.64,0.2556,12,35,DELINQUENT,ONLINE,BOLIVAR,LIBRANZA
EVT000018520,2025-10-13 02:35:32,2025-10-13,LN101870,CU901870,PAYMENT,5,25696528.0,255080.87,24421123.65,0.0978,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000000194,2026-02-17 17:40:11,,LN100019,CU900019,PAYMENT,9,26806888.0,321682.66,23911744.06,0.28,48,154,DELINQUENT,OFFLINE,BOLIVAR,MICROCREDITO
EVT000015842,2024-06-29 10:49:23,,LN101595,CU901595,PAYMENT,5,11501846.0,114702.16,10928335.2,0.1989,48,0,ACTIVE,AGENTE,VALLE,CONSUMO
EVT000007931,2025-10-22 16:44:48,2025-10-23,LN100795,CU900795,PAYMENT,2,20460527.0,198808.12,20062910.76,0.0915,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000004042,2025-10-01 14:15:08,2025-10-01,LN100404,CU900404,DELINQUENCY,5,13232013.0,209925.89,0.0,0.1173,24,26,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000005235,2023-11-02 21:30:12,2023-11-02,LN100525,CU900525,PAYMENT,1,3761949.0,164020.98,3597928.02,0.236,12,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000013542,2026-02-05 15:23:32,2026-02-06,LN101360,CU901360,DISBURSEMENT,3,5040148.0,50000.0,4890148.0,0.0919,36,0,ACTIVE,APP,NARINO,VEHICULO
EVT000005248,2024-09-21 01:43:59,2024-09-22,LN100526,CU900526,PAYMENT,5,14240204.0,1019029.0,9145059.0,0.1578,6,0,ACTIVE,ONLINE,VALLE,LIBRANZA
EVT000004512,2024-05-01 00:45:56,2024-05-02,LN100451,CU900451,DELINQUENCY,4,4551296.0,260152.08,3510687.68,0.0858,6,53,DELINQUENT,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000007214,2025-08-05 18:04:38,2025-08-27,LN100722,CU900722,PAYMENT,1,11066588.0,545582.79,10521005.21,0.293,12,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
