event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000011320,2024-10-03 05:22:52,2024-10-03,LN101138,CU901138,DISBURSEMENT,0,24264172.0,410630.67,24264172.0,0.3077,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000018273,2024-12-03 13:47:39,2024-12-04,LN101845,CU901845,DISBURSEMENT,0,26943956.0,874061.93,26943956.0,0.1244,12,0,ACTIVE,OFFLINE,ANTIOQUIA,VEHICULO
EVT000009365,2025-01-08 17:46:06,,LN100943,CU900943,DISBURSEMENT,7,5312815.0,,3816673.15,0.2023,12,21,DELINQUENT,ONLINE,SANTANDER,MICROCREDITO
EVT000000168,2025-01-03 05:56:20,,LN100017,CU900017,PAYMENT,1,24772882.0,256832.85,24516049.15,0.2147,48,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000002694,2025-03-27 16:21:43,2025-03-27,LN100268,CU900268,DELINQUENCY,8,28692072.0,407857.8,25429209.6,0.0843,24,132,DELINQUENT,OFFLINE,RISARALDA,CONSUMO
EVT000004757,2023-02-19 17:34:01,2023-02-20,LN100478,CU900478,DISBURSEMENT,0,23452586.0,1026050.64,23452586.0,0.2375,12,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000018338,2025-09-05 18:08:03,2025-09-05,LN101852,CU901852,PAYMENT,6,8023786.0,120838.22,7298756.68,0.2518,36,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000018316,2024-03-29 16:11:02,2024-03-30,LN101850,CU901850,PAYMENT,2,21443729.0,2345086.2,16753556.6,0.3468,6,0,ACTIVE,OFFLINE,ATLANTICO,LIBRANZA
EVT000003301,2024-12-31 14:10:19,,LN100330,CU900330,PAYMENT,3,23024052.0,415277.15,21778220.55,0.3411,36,0,ACTIVE,OFFLINE,ATLANTICO,MICROCREDITO
EVT000014975,2023-10-11 01:05:13,2023-10-12,LN101508,CU901508,PAYMENT,4,9541571.0,92585.04,0.0,0.0911,36,17,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000008670,2024-01-23 09:08:44,2024-01-24,LN100871,CU900871,DISBURSEMENT,0,17675760.0,274681.31,17675760.0,0.2662,36,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000003846,2025-01-06 04:20:09,2025-01-07,LN100384,CU900384,PAYMENT,2,23911924.0,628883.6,22654156.8,0.326,24,132,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000014081,2025-10-10 00:21:17,2025-10-10,LN101416,CU901416,PAYMENT,1,10693688.0,227846.85,10465841.15,0.1196,18,0,ACTIVE,AGENTE,SANTANDER,LIBRANZA
EVT000013280,2025-09-07 07:32:27,2025-09-07,LN101334,CU901334,DISBURSEMENT,0,20254273.0,397388.84,20254273.0,0.1924,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000009261,2023-03-28 16:51:52,2023-03-28,LN100931,CU900931,PAYMENT,1,27386010.0,1490346.66,25895663.34,0.3442,12,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000007463,2025-02-20 14:13:15,2025-02-20,LN100747,CU900747,PAYMENT,6,15641342.0,261418.96,14072828.24,0.3014,36,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000011854,2024-09-10 04:12:10,2024-09-11,LN101192,CU901192,DISBURSEMENT,0,21762921.0,407401.88,21762921.0,0.1744,24,0,ACTIVE,OFFLINE,SANTANDER,CONSUMO
EVT000008066,2023-08-18 11:12:21,2023-08-18,LN100809,CU900809,PAYMENT,5,14251690.0,300781.92,12747780.4,0.2221,24,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000010220,2024-10-03 00:42:13,2024-10-03,LN101025,CU901025,PAYMENT,3,11766521.0,928143.18,8982091.46,0.1944,6,2,DELINQUENT,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000004331,2024-01-31 13:07:15,2024-01-31,LN100433,CU900433,DELINQUENCY,2,10409787.0,225267.79,9959251.42,0.1246,18,56,DELINQUENT,AGENTE,CALDAS,VEHICULO
EVT000009169,2025-11-19 18:02:53,2025-11-20,LN100921,CU900921,PAYMENT,2,27816843.0,300074.19,27216694.62,0.2315,48,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000017985,2025-04-24 15:12:46,2025-04-24,LN101815,CU901815,PAYMENT,2,17970909.0,251832.34,17467244.32,0.2204,36,0,ACTIVE,OFFLINE,NARINO,LIBRANZA
EVT000001178,2023-01-14 15:02:54,2023-01-15,LN100120,CU900120,DISBURSEMENT,0,10766542.0,191859.78,10766542.0,0.1564,24,0,ACTIVE,AGENTE,BOGOTA,MICROCREDITO
EVT000013252,2025-03-02 02:29:36,2025-03-03,LN101331,CU901331,DELINQUENCY,7,4603167.0,50000.0,4253167.0,0.1925,48,17,DELINQUENT,AGENTE,RISARALDA,MICROCREDITO
EVT000018532,2024-03-10 07:51:27,,LN101871,CU901871,PAYMENT,8,23849398.0,428812.18,20418900.56,0.3394,36,224,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000010883,2026-05-24 16:15:49,2026-05-24,LN101095,CU901095,PAYMENT,10,28911154.0,934697.61,19564177.9,0.1233,12,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000008318,2026-04-28 12:56:14,2026-04-28,LN100832,CU900832,PAYMENT,5,19040691.0,419085.61,16945262.95,0.2402,24,24,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000006744,2025-06-03 08:25:19,2025-06-04,LN100675,CU900675,DISBURSEMENT,0,6176075.0,277244.01,6176075.0,0.2489,12,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000016976,2024-09-07 05:29:17,2024-09-08,LN101710,CU901710,DISBURSEMENT,0,16825425.0,302689.4,16825425.0,0.1598,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000006987,2026-02-27 12:38:17,2026-02-28,LN100699,CU900699,PAYMENT,4,16845120.0,656791.23,14217955.08,0.1899,12,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000008144,2026-01-06 09:56:40,2026-01-07,LN100817,CU900817,PAYMENT,1,5378338.0,172035.1,5206302.9,0.2798,18,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000002984,2026-04-04 23:56:15,2026-04-05,LN100296,CU900296,PAYMENT,6,2116026.0,69476.19,1699168.86,0.2925,18,49,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000008089,2023-12-27 14:50:27,2023-12-28,LN100811,CU900811,PAYMENT,8,24206684.0,493574.29,20258089.68,0.2078,24,22,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000016210,2024-12-03 03:32:53,2024-12-04,LN101632,CU901632,PAYMENT,4,18805719.0,235886.4,17862173.4,0.1763,36,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000014109,2023-03-11 09:23:24,2023-03-11,LN101419,CU901419,PAYMENT,1,28175894.0,1740706.73,26435187.27,0.1089,6,0,ACTIVE,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000017873,2023-07-15 03:08:10,2023-07-16,LN101804,CU901804,DISBURSEMENT,0,3339530.0,61614.33,3339530.0,0.169,24,0,ACTIVE,OFFLINE,NARINO,MICROCREDITO
EVT000016396,2024-04-28 00:15:32,2024-04-29,LN101650,CU901650,PAYMENT,10,14848306.0,353760.89,11310697.1,0.2765,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000001480,2025-10-01 16:56:56,2025-10-01,LN100150,CU900150,DELINQUENCY,4,27477905.0,1377467.38,21968035.48,0.3013,12,22,DELINQUENT,AGENTE,RISARALDA,VEHICULO
EVT000004727,2023-10-28 08:01:07,2023-10-29,LN100474,CU900474,PAYMENT,9,17288570.0,236968.67,15155851.97,0.2112,36,31,DELINQUENT,AGENTE,RISARALDA,VEHICULO
EVT000012373,2025-07-10 05:30:27,2025-07-10,LN101244,CU901244,PAYMENT,3,29789088.0,902907.26,27080366.22,0.1031,12,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000011614,2023-07-25 02:53:06,2023-07-26,LN101166,CU901166,PAYMENT,8,25305312.0,1357376.94,14446296.48,0.3364,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000001669,2024-12-31 07:42:51,2024-12-31,LN100168,CU900168,PAYMENT,2,25804885.0,496227.94,24812429.12,0.1846,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000009735,2025-10-01 14:34:47,2025-10-01,LN100978,CU900978,DELINQUENCY,4,28101878.0,1227209.01,0.0,0.2367,12,28,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000016433,2025-01-02 22:44:16,2025-01-03,LN101655,CU901655,DISBURSEMENT,0,11515633.0,241290.9,11515633.0,0.1143,18,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000004779,2024-06-24 13:57:11,2024-06-24,LN100479,CU900479,PAYMENT,9,11881928.0,184704.57,10219586.87,0.1109,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000005543,2024-04-28 21:26:13,2024-04-29,LN100554,CU900554,DELINQUENCY,7,4732990.0,105324.8,0.0,0.1338,18,19,DELINQUENT,ONLINE,ATLANTICO,VEHICULO
EVT000010522,2024-04-03 23:01:52,2024-04-04,LN101057,CU901057,DISBURSEMENT,4,4261747.0,81122.35,3937257.6,0.1807,24,31,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000008804,2024-07-05 09:04:54,2024-07-05,LN100885,CU900885,PAYMENT,6,13470477.0,434108.57,0.0,0.2834,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000016633,2026-03-01 10:59:02,2026-03-01,LN101675,CU901675,PAYMENT,4,6464269.0,172757.59,5773238.64,0.3345,24,237,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000006039,2025-12-20 07:37:07,2025-12-20,LN100603,CU900603,PAYMENT,3,23264032.0,484667.33,21810030.01,0.1125,18,231,DELINQUENT,APP,VALLE,CONSUMO
EVT000007373,2025-05-16 02:45:29,2025-05-17,LN100738,CU900738,PAYMENT,10,22541852.0,598411.03,16557741.7,0.1982,18,11,DELINQUENT,ONLINE,ATLANTICO,LIBRANZA
EVT000008941,2025-05-25 22:23:02,2025-05-25,LN100899,CU900899,PAYMENT,6,21849796.0,1100137.23,15248972.62,0.3035,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000002230,2024-05-05 23:58:50,2024-05-05,LN100221,CU900221,DELINQUENCY,6,22464494.0,464902.7,19675077.8,0.2139,24,14,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000011916,2025-06-16 09:12:01,2025-06-16,LN101197,CU901197,PAYMENT,4,1115606.0,50000.0,915606.0,0.2735,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000013992,2024-02-15 20:03:13,,LN101405,CU901405,PAYMENT,6,28941177.0,493012.95,25983099.3,0.1407,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000005323,2026-04-02 17:37:21,2026-04-02,LN100534,CU900534,PAYMENT,6,22781129.0,391835.42,20430116.48,0.316,36,41,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000017532,2025-01-16 01:27:49,2025-01-16,LN101770,CU901770,PAYMENT,8,28950395.0,220746.76,27184420.92,0.105,48,0,ACTIVE,APP,CALDAS,LIBRANZA
EVT000001342,2025-06-27 08:09:44,2025-06-28,LN100136,CU900136,PAYMENT,5,16886658.0,416087.25,14806221.75,0.2928,24,0,ACTIVE,OFFLINE,CUNDINAMARCA,MICROCREDITO
EVT000001600,2023-10-18 00:02:01,,LN100162,CU900162,PAYMENT,2,26770753.0,1402252.04,23966248.92,0.3238,12,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000004243,2024-12-09 10:57:04,2024-12-10,LN100425,CU900425,PAYMENT,2,13976332.0,303496.05,13369339.9,0.2343,24,0,ACTIVE,APP,VALLE,LIBRANZA
EVT000014164,2024-05-17 12:47:42,2024-05-17,LN101424,CU901424,PAYMENT,8,7426928.0,345723.5,4661140.0,0.2655,12,0,ACTIVE,ONLINE,VALLE,LIBRANZA
EVT000002331,2024-03-06 00:59:25,2024-03-07,LN100232,CU900232,PAYMENT,4,18766608.0,652452.4,16156798.4,0.3215,18,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000017316,2026-02-25 09:45:07,2026-02-25,LN101745,CU901745,PAYMENT,2,6915549.0,98500.47,6718548.06,0.2273,36,30,DELINQUENT,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000018372,2025-10-30 14:22:55,2025-10-31,LN101855,CU901855,PAYMENT,5,18680415.0,640489.16,15477969.2,0.3143,18,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000008093,2025-08-12 02:10:57,2025-08-12,LN100812,CU900812,DISBURSEMENT,0,26328668.0,260741.58,26328668.0,0.0971,36,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000001105,2025-06-16 16:53:49,2025-06-17,LN100112,CU900112,PAYMENT,6,15591058.0,152792.37,14674303.78,0.094,36,0,ACTIVE,APP,NARINO,MICROCREDITO
EVT000010875,2025-10-29 12:41:16,2025-10-30,LN101095,CU901095,PAYMENT,2,28911154.0,934697.61,27041758.78,0.1233,12,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000009212,2024-08-22 03:27:45,2024-08-23,LN100926,CU900926,DISBURSEMENT,0,15987327.0,454466.42,15987327.0,0.2264,18,0,ACTIVE,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000013910,2025-01-07 22:12:22,2025-01-08,LN101397,CU901397,PAYMENT,7,22966758.0,312118.24,20781930.32,0.2077,36,0,ACTIVE,APP,BOGOTA,CONSUMO
EVT000018227,2025-08-30 08:37:27,2025-08-31,LN101840,CU901840,PAYMENT,7,11063661.0,170011.59,9873579.87,0.261,36,4,DELINQUENT,ONLINE,BOLIVAR,MICROCREDITO
EVT000013322,2024-08-07 15:37:53,2024-08-08,LN101338,CU901338,DISBURSEMENT,2,11443050.0,204906.88,11033236.24,0.3372,36,23,DELINQUENT,APP,ANTIOQUIA,CONSUMO
EVT000014798,2024-11-03 12:21:22,2024-11-03,LN101488,CU901488,DISBURSEMENT,0,18470922.0,925393.19,18470922.0,0.301,12,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000018529,2023-12-31 06:46:47,2024-01-01,LN101871,CU901871,PAYMENT,5,23849398.0,428812.18,21705337.1,0.3394,36,231,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000007827,2025-02-07 07:58:52,2025-02-08,LN100784,CU900784,DISBURSEMENT,0,13046347.0,188867.62,13046347.0,0.2343,36,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000013102,2025-10-04 07:50:20,2025-10-05,LN101315,CU901315,DELINQUENCY,3,10786160.0,234203.49,10083549.53,0.1257,18,15,DELINQUENT,ONLINE,VALLE,MICROCREDITO
EVT000004207,2023-12-29 07:20:56,2023-12-30,LN100420,CU900420,PAYMENT,6,14390776.0,395602.43,0.0,0.3498,24,292,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000010854,2024-05-06 00:33:54,2024-05-06,LN101093,CU901093,PAYMENT,4,3778569.0,99225.22,3381668.12,0.1939,18,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000012763,2023-04-09 22:42:04,2023-04-09,LN101283,CU901283,PAYMENT,2,7765741.0,117495.66,7530749.68,0.2539,36,36,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000001814,2026-05-23 04:20:30,2026-05-24,LN100182,CU900182,PAYMENT,6,9203045.0,176652.45,8143130.3,0.1839,24,41,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000011264,2025-07-19 03:39:14,2025-07-19,LN101132,CU901132,PAYMENT,5,15552821.0,,13853675.3,0.237,24,35,DELINQUENT,ONLINE,RISARALDA,LIBRANZA
EVT000001986,2025-06-05 23:05:37,2025-06-06,LN100197,CU900197,PAYMENT,10,6194675.0,220447.83,3990196.7,0.3338,18,89,DELINQUENT,ONLINE,,MICROCREDITO
EVT000012840,2025-08-06 12:38:18,2025-08-07,LN101289,CU901289,PAYMENT,8,14977761.0,289969.45,12658005.4,0.1872,24,136,DELINQUENT,APP,BOGOTA,CONSUMO
EVT000009758,2023-09-01 00:19:36,2023-09-01,LN100980,CU900980,PAYMENT,4,13779516.0,124463.48,13281662.08,0.1613,48,148,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000005171,2025-03-19 03:32:37,2025-03-20,LN100518,CU900518,PAYMENT,5,20528997.0,482978.87,18114102.65,0.1529,18,24,DELINQUENT,OFFLINE,BOLIVAR,LIBRANZA
EVT000017028,2023-09-17 02:09:14,2023-09-17,LN101714,CU901714,PAYMENT,5,17231430.0,316282.9,15650015.5,0.1671,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000006241,2024-10-23 21:11:15,2024-10-24,LN100624,CU900624,DISBURSEMENT,0,12164759.0,327901.08,12164759.0,0.3391,24,0,ACTIVE,AGENTE,RISARALDA,CONSUMO
EVT000006884,2026-01-21 18:20:33,2026-01-21,LN100689,CU900689,DELINQUENCY,0,29120057.0,659666.36,29120057.0,0.1398,18,64,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000005833,2024-10-15 03:14:30,2024-10-16,LN100583,CU900583,PAYMENT,2,16339067.0,219882.99,15899301.02,0.3383,48,14,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000010275,2024-11-18 16:51:27,2024-11-19,LN101031,CU901031,PAYMENT,3,10119716.0,362690.62,9031644.14,0.1584,12,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000017759,2023-05-26 04:15:53,2023-05-26,LN101794,CU901794,DISBURSEMENT,0,29863748.0,425060.68,29863748.0,0.227,36,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000006433,2025-10-29 22:52:22,,LN100642,CU900642,PAYMENT,1,3419076.0,361669.86,3057406.14,0.3289,6,8,DELINQUENT,ONLINE,NARINO,VEHICULO
EVT000018425,2024-07-12 21:21:26,2024-07-12,LN101861,CU901861,PAYMENT,9,19614412.0,911677.87,11409311.17,0.2648,12,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000017357,2025-08-04 00:27:29,2025-08-05,LN101749,CU901749,PAYMENT,8,25270868.0,641248.28,20140881.76,0.3075,24,29,DELINQUENT,ONLINE,NARINO,VEHICULO
EVT000001409,2026-01-24 23:52:22,2026-01-25,LN100143,CU900143,PAYMENT,4,16054339.0,347496.17,14664354.32,0.2329,24,41,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000003449,2024-04-30 22:43:17,2024-04-30,LN100345,CU900345,DISBURSEMENT,0,6053582.0,312062.15,6053582.0,0.3155,12,0,ACTIVE,AGENTE,ATLANTICO,MICROCREDITO
EVT000005956,2026-01-20 01:53:57,,LN100595,CU900595,DELINQUENCY,1,5761420.0,146512.91,0.0,0.3086,24,20,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000019433,2025-06-14 06:57:59,2025-06-15,LN101961,CU901961,PAYMENT,1,13324699.0,538184.59,12786514.41,0.2039,12,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000002189,2026-08-05 15:55:43,2026-08-06,LN100217,CU900217,PAYMENT,8,20954853.0,155380.23,19711811.16,0.0966,48,11,DELINQUENT,ONLINE,NARINO,MICROCREDITO
