event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000011783,2024-08-11 12:20:28,2024-08-12,LN101184,CU901184,PAYMENT,3,3787039.0,53151.09,3627585.73,0.0807,24,1,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000016065,2023-02-13 20:43:16,2023-02-13,LN101618,CU901618,DISBURSEMENT,0,16940215.0,317233.76,16940215.0,0.0809,18,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000009346,2025-01-29 10:08:46,2025-01-30,LN100941,CU900941,PAYMENT,4,11877982.0,530351.9,9756574.4,0.2465,12,26,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000014697,2024-01-14 06:55:47,2024-01-15,LN101478,CU901478,PAYMENT,3,10237994.0,217557.37,9585321.89,0.225,24,0,ACTIVE,AGENTE,ATLANTICO,CONSUMO
EVT000011968,2024-01-03 00:16:05,2024-01-03,LN101202,CU901202,PAYMENT,7,28855520.0,1447392.88,18723769.84,0.3016,12,231,DELINQUENT,ONLINE,NARINO,LIBRANZA
EVT000005019,2024-09-11 21:43:24,2024-09-11,LN100502,CU900502,PAYMENT,6,22916427.0,506109.29,19879771.26,0.2417,24,40,DELINQUENT,ONLINE,RISARALDA,VEHICULO
EVT000001799,2023-10-03 02:37:01,2023-10-03,LN100181,CU900181,DELINQUENCY,5,24551251.0,1214550.39,18478499.05,0.2947,12,23,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000010622,2023-09-23 04:14:13,2023-09-24,LN101068,CU901068,PAYMENT,4,19034929.0,326639.38,17728371.48,0.1432,24,0,ACTIVE,ONLINE,BOLIVAR,VEHICULO
EVT000006942,2023-11-08 20:22:48,2023-11-08,LN100695,CU900695,DISBURSEMENT,0,23322564.0,722299.81,23322564.0,0.1097,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000007615,2025-01-17 11:45:44,,LN100763,CU900763,PAYMENT,7,5872119.0,109338.86,5106746.98,0.1724,24,78,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000014452,2024-10-18 21:13:44,2024-10-19,LN101455,CU901455,PAYMENT,1,20167101.0,595736.16,19571364.84,0.0954,12,0,ACTIVE,OFFLINE,RISARALDA,LIBRANZA
EVT000006750,2025-12-23 10:41:58,2025-12-23,LN100675,CU900675,PAYMENT,6,6176075.0,277244.01,4512610.94,0.2489,12,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000009533,2023-02-04 23:34:59,,LN100959,CU900959,PAYMENT,1,15894937.0,221999.29,15672937.71,0.219,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000015068,2023-08-04 08:48:07,2023-08-04,LN101518,CU901518,PAYMENT,7,19421358.0,392020.11,0.0,0.2037,24,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000002934,2023-09-19 04:02:18,2023-09-19,LN100292,CU900292,DELINQUENCY,4,26967297.0,1847799.19,19576100.24,0.1426,6,23,DELINQUENT,AGENTE,ANTIOQUIA,VEHICULO
