event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000014028,2026-03-23 14:00:52,2026-03-23,LN101409,CU901409,PAYMENT,5,9757398.0,385709.94,7828848.3,0.1953,12,0,ACTIVE,ONLINE,BOLIVAR,MICROCREDITO
EVT000003502,2024-07-19 07:21:28,2024-07-20,LN100350,CU900350,PAYMENT,4,14311438.0,548557.42,12117208.32,0.1833,12,0,ACTIVE,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000019636,2026-05-21 08:19:14,2026-05-22,LN101981,CU901981,PAYMENT,9,18238276.0,406348.79,14581136.89,0.2456,24,0,ACTIVE,ONLINE,VALLE,VEHICULO
EVT000006701,2023-12-27 08:21:26,2023-12-27,LN100670,CU900670,PAYMENT,7,18078842.0,894179.53,11819585.29,0.2946,12,168,DELINQUENT,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000006002,2025-08-26 04:17:50,2025-08-27,LN100599,CU900599,PAYMENT,2,1541475.0,50000.0,1441475.0,0.1123,12,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000011371,2023-08-17 02:03:25,2023-08-17,LN101142,CU901142,PAYMENT,7,20863642.0,301896.9,18750363.7,0.0894,24,31,DELINQUENT,APP,ANTIOQUIA,MICROCREDITO
EVT000012346,2024-10-05 15:31:27,2024-10-05,LN101241,CU901241,PAYMENT,3,1387416.0,50000.0,1237416.0,0.2038,36,163,DELINQUENT,ONLINE,SANTANDER,LIBRANZA
EVT000005953,2025-10-16 23:41:09,2025-10-16,LN100595,CU900595,DISBURSEMENT,0,5761420.0,146512.91,5761420.0,0.3086,24,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000008833,2024-04-29 07:05:53,2024-04-30,LN100888,CU900888,DISBURSEMENT,0,21118827.0,729444.28,21118827.0,0.3181,18,0,ACTIVE,APP,ANTIOQUIA,CONSUMO
EVT000006219,2023-07-01 18:17:33,2023-07-02,LN100622,CU900622,PAYMENT,5,28028719.0,2798947.88,14033979.6,0.2993,6,0,ACTIVE,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000013190,2025-07-30 08:25:50,2025-07-31,LN101325,CU901325,PAYMENT,2,3606701.0,74388.21,3457924.58,0.2125,24,0,ACTIVE,AGENTE,NARINO,LIBRANZA
EVT000006714,2024-01-04 15:48:49,2024-01-04,LN100672,CU900672,PAYMENT,4,16187469.0,284413.83,15049813.68,0.3271,36,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000010042,2023-08-30 23:09:46,2023-08-30,LN101009,CU901009,DISBURSEMENT,0,29649410.0,277740.85,29649410.0,0.1747,48,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000014500,2024-09-18 17:54:00,2024-09-18,LN101459,CU901459,PAYMENT,8,16202523.0,262642.9,14101379.8,0.1242,24,25,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000014937,2024-02-29 13:47:31,2024-02-29,LN101503,CU901503,PAYMENT,2,29998041.0,611660.06,28774720.88,0.2078,24,18,DELINQUENT,AGENTE,CUNDINAMARCA,VEHICULO
EVT000013929,2025-03-26 01:53:57,2025-03-27,LN101400,CU901400,DISBURSEMENT,0,16249836.0,563760.98,16249836.0,0.3204,18,0,ACTIVE,AGENTE,NARINO,MICROCREDITO
EVT000001738,2023-10-07 04:17:17,2023-10-08,LN100175,CU900175,PAYMENT,1,10247362.0,232973.78,10014388.22,0.2547,24,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000010411,2025-06-13 14:13:56,2025-06-13,LN101045,CU901045,PAYMENT,3,25411164.0,605420.98,23594901.06,0.2765,24,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000013161,2023-08-23 05:22:56,2023-08-23,LN101322,CU901322,DELINQUENCY,0,18467136.0,487624.73,18467136.0,0.3281,24,43,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000005777,2024-11-27 18:25:00,2024-11-28,LN100577,CU900577,PAYMENT,12,22093128.0,865829.69,11703171.72,0.1919,12,0,ACTIVE,OFFLINE,SANTANDER,LIBRANZA
EVT000007292,2023-05-03 09:02:46,2023-05-04,LN100729,CU900729,PAYMENT,1,11290505.0,152158.37,11138346.63,0.2043,36,24,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000006686,2025-04-12 06:07:07,2025-04-13,LN100669,CU900669,PAYMENT,1,22142831.0,914056.06,21228774.94,0.2128,12,0,ACTIVE,ONLINE,VALLE,VEHICULO
