event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000000710,2026-03-15 00:54:40,2026-03-15,LN100073,CU900073,PAYMENT,6,24114263.0,430560.17,21530901.98,0.1571,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000018817,2025-04-21 09:40:32,2025-04-21,LN101899,CU901899,DELINQUENCY,2,29531304.0,943820.48,27643663.04,0.2794,18,34,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000001752,2025-11-29 19:39:44,,LN100177,CU900177,DISBURSEMENT,0,27035280.0,2140653.47,27035280.0,0.1959,6,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000007685,2025-10-12 04:37:13,2025-10-13,LN100769,CU900769,PAYMENT,9,8733105.0,130690.92,7556886.72,0.0993,24,0,ACTIVE,APP,SANTANDER,CONSUMO
EVT000017418,2026-01-18 23:47:31,,LN101756,CU901756,PAYMENT,6,13952184.0,1100827.32,7347220.08,0.1945,6,166,DELINQUENT,ONLINE,SANTANDER,LIBRANZA
EVT000011809,2025-05-10 02:40:53,2025-05-11,LN101187,CU901187,PAYMENT,3,4065886.0,187640.64,0.0,0.2615,12,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000012661,2024-10-11 03:21:09,2024-10-12,LN101272,CU901272,PAYMENT,6,16393813.0,230879.53,15008535.82,0.2225,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000012059,2025-05-04 18:56:16,2025-05-05,LN101211,CU901211,PAYMENT,7,1668299.0,138068.43,701819.99,0.2138,6,27,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000001874,2024-12-17 20:17:19,2024-12-18,LN100188,CU900188,PAYMENT,2,17308099.0,,16640467.92,0.0893,18,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000015709,2024-04-24 12:21:52,2024-04-24,LN101581,CU901581,DISBURSEMENT,0,16434839.0,505973.91,16434839.0,0.2618,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000018581,2024-01-22 10:39:02,2024-01-22,LN101877,CU901877,PAYMENT,1,8280841.0,271501.17,8009339.83,0.2918,18,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000005116,2026-04-16 13:08:15,,LN100512,CU900512,CLOSE,3,24373346.0,324571.72,0.0,0.1995,36,0,CLOSED,ONLINE,ATLANTICO,CONSUMO
EVT000014582,2025-11-19 06:37:42,2025-11-20,LN101467,CU901467,PAYMENT,6,25654862.0,802740.63,20838418.22,0.1129,12,233,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000013788,2025-09-08 21:48:57,2025-09-08,LN101385,CU901385,PAYMENT,2,25394912.0,892715.81,23609480.38,0.3273,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000008072,2023-12-22 13:09:03,2023-12-23,LN100809,CU900809,PAYMENT,10,14251690.0,300781.92,11243870.8,0.2221,24,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000007404,2023-05-04 03:46:25,2023-05-04,LN100742,CU900742,DISBURSEMENT,0,10548029.0,284480.34,10548029.0,0.3394,24,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000015408,2025-07-19 21:21:30,2025-07-20,LN101552,CU901552,PAYMENT,4,26906994.0,439480.9,25149070.4,0.29,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000009107,2026-04-12 04:33:05,2026-04-13,LN100914,CU900914,PAYMENT,8,29612993.0,772306.86,23434538.12,0.3216,24,10,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000001425,2025-05-16 03:45:23,2025-05-16,LN100144,CU900144,PAYMENT,5,15695123.0,498686.37,13201691.15,0.2766,18,164,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000001887,2026-04-17 14:03:36,2026-04-18,LN100189,CU900189,PAYMENT,5,4992559.0,91239.02,4536363.9,0.1655,24,37,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000019822,2026-05-02 02:56:56,2026-05-02,LN101999,CU901999,PAYMENT,7,14384028.0,316520.54,12168384.22,0.2401,24,0,ACTIVE,OFFLINE,ANTIOQUIA,VEHICULO
EVT000013619,2025-10-16 18:12:56,2025-10-17,LN101369,CU901369,PAYMENT,1,8421642.0,243217.02,8178424.98,0.0888,12,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000016850,2024-05-21 20:09:56,,LN101697,CU901697,PAYMENT,7,27748491.0,422193.29,24793137.97,0.1043,24,20,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000004463,2023-11-27 20:58:18,2023-11-28,LN100446,CU900446,PAYMENT,6,29587674.0,769575.4,24970221.6,0.3202,24,0,ACTIVE,AGENTE,NARINO,LIBRANZA
EVT000007752,2025-07-31 17:29:48,2025-08-01,LN100776,CU900776,PAYMENT,5,27614942.0,353816.44,25845859.8,0.3125,48,0,ACTIVE,OFFLINE,ATLANTICO,CONSUMO
EVT000012013,2023-04-02 03:29:13,2023-04-03,LN101207,CU901207,PAYMENT,3,23878820.0,380071.22,22738606.34,0.2775,36,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000014196,2026-01-26 13:51:17,2026-01-26,LN101428,CU901428,DISBURSEMENT,2,23057245.0,390589.73,22276065.54,0.1388,24,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000001159,2023-10-02 02:18:25,2023-10-03,LN100117,CU900117,PAYMENT,6,8716433.0,218782.47,7403738.18,0.1765,18,151,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000009725,2025-03-09 16:50:27,,LN100977,CU900977,PAYMENT,4,27985347.0,576871.29,25677861.84,0.1092,18,0,ACTIVE,OFFLINE,CALDAS,CONSUMO
EVT000013303,2025-05-25 08:44:37,2025-05-26,LN101336,CU901336,PAYMENT,5,21749628.0,559509.18,18952082.1,0.3145,24,0,ACTIVE,AGENTE,CUNDINAMARCA,MICROCREDITO
EVT000005846,2025-01-02 04:19:24,2025-01-02,LN100584,CU900584,PAYMENT,3,18738364.0,447971.82,17394448.54,0.1586,18,19,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000001220,2024-11-10 10:25:21,2024-11-11,LN100124,CU900124,PAYMENT,7,12477569.0,467659.29,9203953.97,0.1748,12,0,ACTIVE,AGENTE,RISARALDA,MICROCREDITO
EVT000003897,2024-04-15 10:08:47,2024-04-15,LN100390,CU900390,PAYMENT,3,7162603.0,145018.84,6727546.48,0.1037,18,3,DELINQUENT,AGENTE,NARINO,CONSUMO
