event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000012005,2024-04-16 14:45:41,2024-04-16,LN101206,CU901206,PAYMENT,3,8378793.0,237063.98,7667601.06,0.2244,18,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000000200,2025-10-07 07:10:04,2025-10-08,LN100020,CU900020,PAYMENT,4,1727084.0,88340.35,1373722.6,0.3115,12,28,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000015939,2023-07-13 07:04:22,2023-07-13,LN101605,CU901605,PAYMENT,1,16993320.0,593180.16,16400139.84,0.3236,18,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000015703,2024-06-13 19:12:40,2024-06-14,LN101580,CU901580,PAYMENT,3,18042246.0,1173106.83,14522925.51,0.1251,6,0,ACTIVE,AGENTE,NARINO,CONSUMO
EVT000007787,2025-02-23 13:34:22,2025-02-24,LN100779,CU900779,PAYMENT,2,10633058.0,109024.29,10415009.42,0.1076,36,251,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000008057,2023-10-26 02:21:14,,LN100808,CU900808,PAYMENT,4,23240741.0,1386077.79,17696429.84,0.0982,6,0,ACTIVE,OFFLINE,VALLE,LIBRANZA
EVT000014425,2023-11-05 23:51:13,2023-11-06,LN101452,CU901452,PAYMENT,2,10029048.0,232623.77,9563800.46,0.2639,24,1,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000008797,2023-12-16 06:13:19,2023-12-17,LN100885,CU900885,DISBURSEMENT,0,13470477.0,434108.57,13470477.0,0.2834,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000016466,2026-03-10 23:53:35,2026-03-10,LN101658,CU901658,DELINQUENCY,8,17961305.0,870225.23,10999503.16,0.2845,12,15,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000018973,2023-11-28 14:45:40,2023-11-28,LN101913,CU901913,PAYMENT,8,2130537.0,50000.0,1730537.0,0.1431,18,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000002383,2024-05-27 08:56:44,2024-05-27,LN100237,CU900237,PAYMENT,5,21876874.0,537587.72,0.0,0.1686,18,28,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000007033,2024-07-26 06:49:59,2024-07-26,LN100704,CU900704,PAYMENT,8,23721136.0,1098051.39,14936724.88,0.2629,12,28,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000016978,2024-11-18 06:25:23,2024-11-19,LN101710,CU901710,PAYMENT,2,16825425.0,302689.4,16220046.2,0.1598,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000015455,2025-10-04 21:25:24,2025-10-04,LN101556,CU901556,PAYMENT,1,25390723.0,826721.94,24564001.06,0.1256,12,20,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000003749,2023-03-20 21:53:46,2023-03-21,LN100374,CU900374,DELINQUENCY,2,10095572.0,350383.65,9394804.7,0.3206,18,36,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000010946,2024-04-21 10:21:11,,LN101102,CU901102,PAYMENT,3,5061167.0,181054.81,4518002.57,0.3366,18,0,ACTIVE,ONLINE,VALLE,LIBRANZA
EVT000014400,2024-01-19 21:54:44,2024-01-20,LN101449,CU901449,PAYMENT,6,5554106.0,86903.25,5032686.5,0.2694,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000001953,2025-10-02 20:09:49,2025-10-03,LN100195,CU900195,DELINQUENCY,1,26324915.0,493504.41,25831410.59,0.0812,18,36,DELINQUENT,ONLINE,ANTIOQUIA,VEHICULO
EVT000002957,2024-09-02 15:29:22,2024-09-02,LN100294,CU900294,DELINQUENCY,7,14361295.0,534814.63,10617592.59,0.1724,12,27,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000018988,2023-08-15 14:20:22,2023-08-16,LN101915,CU901915,PAYMENT,2,2546851.0,50000.0,2446851.0,0.2065,36,41,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000005257,2023-09-27 12:08:23,2023-09-28,LN100527,CU900527,PAYMENT,4,17571594.0,199496.16,16773609.36,0.1406,36,29,DELINQUENT,ONLINE,BOLIVAR,LIBRANZA
EVT000014856,2024-12-12 11:09:20,2024-12-13,LN101495,CU901495,DISBURSEMENT,0,2001938.0,50000.0,2001938.0,0.1612,36,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000002646,2023-08-07 01:14:12,2023-08-08,LN100264,CU900264,PAYMENT,3,7633879.0,120717.07,7271727.79,0.2744,36,0,ACTIVE,APP,ATLANTICO,CONSUMO
EVT000010382,2024-01-21 12:44:31,2024-01-22,LN101042,CU901042,PAYMENT,2,10102812.0,253849.99,9595112.02,0.1769,18,0,ACTIVE,AGENTE,VALLE,MICROCREDITO
EVT000011572,2023-12-27 11:36:02,2023-12-27,LN101162,CU901162,PAYMENT,2,12161795.0,295105.96,11571583.08,0.2853,24,0,ACTIVE,OFFLINE,BOLIVAR,VEHICULO
EVT000012836,2025-05-05 10:30:41,2025-05-06,LN101289,CU901289,PAYMENT,4,14977761.0,289969.45,13817883.2,0.1872,24,155,DELINQUENT,APP,BOGOTA,CONSUMO
EVT000006736,2024-07-12 19:32:34,2024-07-13,LN100673,CU900673,PAYMENT,11,27997814.0,357462.09,24065731.01,0.3107,48,253,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000001929,2024-11-03 19:53:23,2024-11-03,LN100192,CU900192,DELINQUENCY,8,9541791.0,209967.11,7862054.12,0.2401,24,13,DELINQUENT,OFFLINE,BOGOTA,LIBRANZA
EVT000000028,2023-10-05 10:59:13,2023-10-06,LN100002,CU900002,PAYMENT,6,18195485.0,202758.35,16978934.9,0.1343,36,31,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000000164,2025-05-15 18:16:13,2025-05-16,LN100016,CU900016,PAYMENT,4,23874088.0,704922.24,21054399.04,0.2429,18,19,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000019172,2026-01-02 10:47:03,2026-01-03,LN101934,CU901934,PAYMENT,4,19431802.0,254945.24,18412021.04,0.1936,36,172,DELINQUENT,ONLINE,SANTANDER,VEHICULO
EVT000015134,2023-08-04 10:27:18,2023-08-04,LN101525,CU901525,PAYMENT,7,13999971.0,183586.29,12714866.97,0.1934,36,1,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000014218,2023-08-25 17:26:15,2023-08-25,LN101430,CU901430,DISBURSEMENT,2,17390305.0,826735.1,15736834.8,0.2754,12,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000005487,2024-09-29 03:57:58,2024-09-30,LN100550,CU900550,DISBURSEMENT,2,29148774.0,2063733.2,25021307.6,0.154,6,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000009382,2024-08-01 12:34:43,2024-08-01,LN100945,CU900945,PAYMENT,2,1350582.0,50000.0,1250582.0,0.2952,48,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000018500,2024-02-23 18:16:25,2024-02-23,LN101867,CU901867,PAYMENT,12,20070948.0,177878.78,17936402.64,0.1545,48,2,DELINQUENT,APP,SANTANDER,MICROCREDITO
EVT000014769,2025-08-27 17:45:51,2025-08-27,LN101485,CU901485,PAYMENT,4,1902053.0,114009.06,1446016.76,0.0997,6,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000010405,2025-01-08 15:02:05,2025-01-08,LN101044,CU901044,PAYMENT,3,15272814.0,377238.51,14141098.47,0.294,24,0,ACTIVE,APP,RISARALDA,CONSUMO
