event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000015560,2023-04-19 15:36:53,2023-04-20,LN101566,CU901566,DELINQUENCY,1,1102031.0,50000.0,1052031.0,0.3429,18,23,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000390,2026-04-07 17:41:05,2026-04-08,LN100040,CU900040,PAYMENT,6,24030380.0,334663.09,22022401.46,0.2178,36,0,ACTIVE,AGENTE,VALLE,CONSUMO
EVT000009927,2024-10-26 01:49:56,2024-10-27,LN100997,CU900997,DISBURSEMENT,10,8231319.0,255500.14,5676317.6,0.1104,12,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000011934,2026-01-22 09:14:14,2026-01-23,LN101199,CU901199,DELINQUENCY,3,16245201.0,442925.41,14916424.77,0.3453,24,19,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000014762,2024-11-01 15:13:10,2024-11-01,LN101484,CU901484,PAYMENT,3,25673951.0,1044159.59,22541472.23,0.2067,12,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000017147,2024-11-20 07:44:21,2024-11-20,LN101726,CU901726,PAYMENT,5,17457047.0,325137.5,15831359.5,0.1725,24,10,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000003709,2023-09-12 17:42:48,,LN100369,CU900369,PAYMENT,6,29196131.0,315804.82,27301302.08,0.1245,36,4,DELINQUENT,ONLINE,RISARALDA,MICROCREDITO
EVT000019269,2024-03-28 17:54:50,2024-03-29,LN101944,CU901944,PAYMENT,5,2063038.0,50000.0,1813038.0,0.3495,36,0,ACTIVE,OFFLINE,CALDAS,CONSUMO
EVT000000330,2023-07-28 10:29:54,2023-07-28,LN100034,CU900034,PAYMENT,5,22435892.0,290320.44,20984289.8,0.1882,36,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000002398,2026-05-23 18:47:58,2026-05-23,LN100238,CU900238,PAYMENT,10,9553674.0,484944.49,4704229.1,0.3076,12,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000001790,2025-05-28 04:35:39,2025-05-29,LN100180,CU900180,PAYMENT,4,10899119.0,581903.96,8571503.16,0.3339,12,0,ACTIVE,AGENTE,BOLIVAR,CONSUMO
EVT000011946,2024-08-05 05:50:43,2024-08-06,LN101200,CU901200,CHARGEOFF,1,1718251.0,50000.0,1668251.0,0.345,24,206,CHARGEOFF,ONLINE,SANTANDER,MICROCREDITO
EVT000005374,2024-10-03 22:21:10,2024-10-04,LN100539,CU900539,PAYMENT,6,13786951.0,237595.12,12361380.28,0.317,36,27,DELINQUENT,ONLINE,ATLANTICO,MICROCREDITO
EVT000012311,2025-10-22 17:56:32,2025-10-23,LN101238,CU901238,PAYMENT,3,12767458.0,677185.97,10735900.09,0.3304,12,0,ACTIVE,OFFLINE,BOLIVAR,VEHICULO
