event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000018786,2023-09-22 18:49:53,2023-10-09,LN101895,CU901895,PAYMENT,8,24474107.0,464763.29,20756000.68,0.1798,24,67,DELINQUENT,OFFLINE,RISARALDA,CONSUMO
EVT000010984,2024-09-02 04:13:06,2024-09-03,LN101105,CU901105,PAYMENT,9,21643372.0,1911975.48,4435592.68,1.4993,6,262,DELINQUENT,AGENTE,ATLANTICO,MICROCREDITO
EVT000018468,2025-03-08 20:51:45,2025-03-08,LN101865,CU901865,PAYMENT,4,19249487.0,819258.17,15972454.32,0.2256,12,32,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000008077,2024-03-28 12:48:33,2024-03-29,LN100810,CU900810,PAYMENT,3,28825413.0,564545.71,27131775.87,0.1917,24,1,DELINQUENT,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000004063,2025-08-01 11:41:39,2025-08-02,LN100406,CU900406,PAYMENT,3,14285959.0,764298.81,11993062.57,0.335,12,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000009115,2024-12-29 14:23:36,2024-12-30,LN100915,CU900915,PAYMENT,7,14020119.0,398919.12,11227685.16,0.2268,18,0,ACTIVE,APP,CUNDINAMARCA,CONSUMO
EVT000008480,2023-12-31 03:12:57,2024-01-01,LN100850,CU900850,PAYMENT,6,3882007.0,95070.35,3311584.9,0.2898,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000008902,2024-02-25 11:28:03,,LN100895,CU900895,PAYMENT,5,14370773.0,260110.99,13070218.05,0.343,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000011256,2024-07-13 20:28:25,2024-07-13,LN101131,CU901131,PAYMENT,10,2936415.0,86888.52,0.0,0.0959,12,6,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000003477,2024-10-20 23:11:21,,LN100347,CU900347,PAYMENT,7,18702871.0,308129.8,16545962.4,0.1295,24,16,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000018937,2025-12-19 18:16:48,,LN101910,CU901910,PAYMENT,5,8678136.0,293581.34,7210229.3,0.1383,12,33,DELINQUENT,AGENTE,VALLE,MICROCREDITO
EVT000000646,2023-11-22 08:44:24,2023-11-22,LN100066,CU900066,PAYMENT,3,6488508.0,209405.78,5860290.66,0.2841,18,0,ACTIVE,AGENTE,BOLIVAR,LIBRANZA
EVT000001661,2025-09-29 10:08:14,2025-09-29,LN100167,CU900167,PAYMENT,7,15209653.0,233670.97,13573956.21,0.2609,36,4,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000013840,2025-06-04 03:28:13,2025-06-05,LN101390,CU901390,DISBURSEMENT,0,13025699.0,351172.85,13025699.0,0.2044,18,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000003962,2023-10-26 09:07:09,2023-10-26,LN100396,CU900396,PAYMENT,5,4972697.0,97166.5,4486864.5,0.1908,24,-15,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000008921,2024-07-28 23:33:18,2024-07-28,LN100897,CU900897,PAYMENT,8,2741394.0,50000.0,2341394.0,0.2951,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
