event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000000582,2025-12-23 03:09:49,2026-01-06,LN100059,CU900059,PAYMENT,3,19140486.0,,17335155.36,0.1144,12,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000007022,2023-09-03 22:44:39,2023-09-04,LN100703,CU900703,PAYMENT,7,10164898.0,374881.44,7540727.92,0.1688,12,12,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000013768,2025-04-05 09:30:48,2025-04-06,LN101383,CU901383,PAYMENT,2,4483268.0,62765.75,4357736.5,0.22,36,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000016909,2025-07-05 04:36:27,,LN101702,CU901702,PAYMENT,5,1528693.0,50000.0,1278693.0,0.2478,24,20,DELINQUENT,OFFLINE,BOGOTA,MICROCREDITO
EVT000015557,2026-02-26 17:12:05,2026-02-27,LN101565,CU901565,PAYMENT,7,1174223.0,50000.0,0.0,0.1051,24,1,DELINQUENT,OFFLINE,SANTANDER,LIBRANZA
EVT000008363,2024-04-12 14:58:57,2024-04-12,LN100836,CU900836,PAYMENT,9,12721291.0,228856.03,10661586.73,0.1598,24,51,DELINQUENT,OFFLINE,ATLANTICO,LIBRANZA
EVT000010415,2025-10-07 15:48:01,2025-10-07,LN101045,CU901045,PAYMENT,7,25411164.0,605420.98,21173217.14,0.2765,24,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000003023,2025-04-17 07:48:06,,LN100301,CU900301,PAYMENT,6,8594591.0,162394.8,7620222.2,0.1779,24,2,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000016924,2023-03-19 22:23:50,2023-03-19,LN101705,CU901705,DISBURSEMENT,0,29982096.0,959027.31,29982096.0,0.2798,18,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000013687,2025-03-18 12:12:20,,LN101374,CU901374,PAYMENT,11,22267701.0,316572.48,18785403.72,0.2265,36,33,DELINQUENT,ONLINE,ANTIOQUIA,VEHICULO
EVT000016303,2023-05-18 04:50:13,2023-05-18,LN101641,CU901641,PAYMENT,3,1988894.0,50000.0,1838894.0,0.2057,36,0,ACTIVE,AGENTE,ANTIOQUIA,LIBRANZA
EVT000007957,2024-02-04 20:24:21,2024-02-04,LN100798,CU900798,PAYMENT,3,20452460.0,825665.81,17975462.57,0.2037,12,37,DELINQUENT,APP,ATLANTICO,LIBRANZA
EVT000007257,2024-02-09 14:08:00,,LN100725,CU900725,DELINQUENCY,7,14475049.0,370199.38,11883653.34,0.3115,24,-8,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000013204,2025-12-09 08:04:55,2025-12-10,LN101326,CU901326,PAYMENT,4,2145746.0,76002.32,1841736.72,0.1542,12,2,DELINQUENT,OFFLINE,SANTANDER,VEHICULO
