event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000009643,2024-11-18 21:37:10,2024-11-19,LN100970,CU900970,DISBURSEMENT,0,9605420.0,147603.29,9605420.0,0.261,36,0,ACTIVE,ONLINE,BOGOTA,VEHICULO
EVT000017925,2024-11-26 03:11:15,2024-11-26,LN101809,CU901809,PAYMENT,3,19700960.0,362596.17,18613171.49,0.1681,24,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000001643,2025-05-09 22:54:46,2025-05-10,LN100166,CU900166,DELINQUENCY,1,6111289.0,103525.24,6007763.76,0.3082,36,32,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000009671,2023-05-22 02:07:01,2023-05-22,LN100972,CU900972,PAYMENT,6,29635347.0,1102138.55,23022515.7,0.1719,12,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000016861,2025-02-18 01:07:34,2025-02-19,LN101698,CU901698,PAYMENT,6,26809167.0,285249.54,25097669.76,0.1192,36,14,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000007383,2023-12-24 22:25:03,2023-12-25,LN100739,CU900739,PAYMENT,6,29498521.0,679252.61,25423005.34,0.1454,18,180,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000015326,2025-08-16 00:42:44,2025-08-16,LN101544,CU901544,PAYMENT,7,23801657.0,455881.07,20610489.51,0.0873,18,150,DELINQUENT,ONLINE,ATLANTICO,VEHICULO
EVT000007783,2024-10-25 11:43:14,2024-10-26,LN100779,CU900779,DISBURSEMENT,0,10633058.0,109024.29,10633058.0,0.1076,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000007087,2025-06-19 04:39:28,2025-06-20,LN100710,CU900710,DELINQUENCY,5,25201601.0,548512.85,22459036.75,0.2353,24,9,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000006398,2024-01-11 16:10:59,,LN100638,CU900638,PAYMENT,12,17518423.0,276732.69,14197630.72,0.2739,36,19,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000015951,2024-11-23 23:44:30,2024-11-23,LN101606,CU901606,DISBURSEMENT,0,22797603.0,505536.85,22797603.0,0.2435,24,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000002003,2024-09-11 05:28:25,2024-09-12,LN100199,CU900199,PAYMENT,5,1878545.0,64421.57,1556437.15,0.3144,18,52,DELINQUENT,AGENTE,VALLE,LIBRANZA
EVT000003082,2025-06-21 16:24:48,2025-06-21,LN100307,CU900307,PAYMENT,7,14913183.0,304626.62,12780796.66,0.9425,18,111,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000001007,2024-08-27 02:14:42,2024-08-28,LN100103,CU900103,DISBURSEMENT,5,8469312.0,421856.43,6360029.85,0.2981,12,57,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000019369,2026-06-13 23:15:45,,LN101954,CU901954,PAYMENT,6,2508974.0,53629.32,2187198.08,0.2275,24,11,DELINQUENT,OFFLINE,VALLE,MICROCREDITO
EVT000000147,2025-12-09 11:30:40,2025-12-10,LN100014,CU900014,DELINQUENCY,2,14034508.0,303566.41,13427375.18,0.2326,24,107,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000000577,2023-12-10 11:43:42,,LN100058,CU900058,PAYMENT,4,5921142.0,211976.88,5073234.48,0.337,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000004484,2023-12-12 14:50:11,2023-12-12,LN100448,CU900448,PAYMENT,4,14524492.0,584901.29,12184886.84,0.2027,12,37,DELINQUENT,OFFLINE,BOLIVAR,MICROCREDITO
EVT000002434,2024-02-25 19:28:34,,LN100241,CU900241,PAYMENT,10,4692197.0,71931.38,3972883.2,0.1066,24,79,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000006037,2025-10-25 06:59:46,2025-10-25,LN100603,CU900603,CHARGEOFF,1,23264032.0,484667.33,22779364.67,0.1125,18,231,CHARGEOFF,APP,VALLE,CONSUMO
EVT000010910,2024-08-11 17:26:20,,LN101098,CU901098,PAYMENT,8,19677458.0,356653.93,16824226.56,0.1625,24,79,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000013094,2024-05-28 13:00:56,2024-05-29,LN101314,CU901314,PAYMENT,5,4761795.0,50000.0,4511795.0,0.1682,48,0,ACTIVE,OFFLINE,NARINO,MICROCREDITO
EVT000004554,2024-07-09 21:11:25,,LN100457,CU900457,DISBURSEMENT,0,22886733.0,780590.17,22886733.0,0.3116,18,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000015575,2024-11-25 19:43:26,2024-11-25,LN101567,CU901567,PAYMENT,5,24312246.0,806842.4,20278034.0,0.2978,18,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000004571,2024-02-07 04:57:44,2024-02-08,LN100458,CU900458,PAYMENT,6,12772435.0,289614.96,11034745.24,0.2535,24,0,ACTIVE,AGENTE,CUNDINAMARCA,MICROCREDITO
EVT000015750,2023-09-27 20:19:32,2023-09-28,LN101586,CU901586,PAYMENT,3,2173407.0,75091.21,1948133.37,0.1455,12,8,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000010849,2023-12-26 22:41:13,2023-12-26,LN101093,CU901093,DISBURSEMENT,0,3778569.0,99225.22,3778569.0,0.1939,18,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000003836,2024-12-29 19:39:46,2024-12-29,LN100383,CU900383,PAYMENT,4,12135181.0,631514.82,9609121.72,0.3204,12,1,DELINQUENT,ONLINE,NARINO,MICROCREDITO
EVT000005592,2023-09-25 14:49:48,2023-09-25,LN100560,CU900560,DISBURSEMENT,1,27102186.0,1055630.14,26046555.86,0.1895,12,0,ACTIVE,AGENTE,NARINO,MICROCREDITO
EVT000011403,2024-03-24 13:54:04,2024-03-25,LN101144,CU901144,PAYMENT,11,22360838.0,281522.95,19264085.55,0.3036,48,28,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000012559,2024-08-25 19:19:36,2024-08-25,LN101263,CU901263,DISBURSEMENT,0,13806865.0,490143.71,13806865.0,0.3325,18,0,ACTIVE,ONLINE,SANTANDER,VEHICULO
EVT000012806,2023-03-02 01:28:29,2023-03-02,LN101287,CU901287,CHARGEOFF,0,6887415.0,603613.05,6887415.0,0.2382,6,220,CHARGEOFF,AGENTE,VALLE,CONSUMO
EVT000000889,2024-07-21 09:13:13,2024-07-21,LN100091,CU900091,PAYMENT,3,10069525.0,,9779220.58,0.1844,48,37,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000008236,2024-05-04 02:57:01,2024-05-05,LN100824,CU900824,PAYMENT,12,3641195.0,66633.87,2841588.56,0.349,36,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000007438,2025-06-25 18:04:26,2025-06-25,LN100744,CU900744,PAYMENT,9,5563103.0,105179.73,4616485.43,0.0836,18,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000018694,2026-03-06 16:56:12,2026-03-07,LN101887,CU901887,PAYMENT,8,18207920.0,196600.02,16635119.84,0.2319,48,20,DELINQUENT,OFFLINE,ATLANTICO,VEHICULO
EVT000008080,2023-04-01 10:22:55,,LN100811,CU900811,DISBURSEMENT,0,24206684.0,493574.29,24206684.0,0.2078,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000014566,2023-09-24 12:24:12,2023-09-25,LN101465,CU901465,PAYMENT,5,11224528.0,159163.81,10428708.95,0.0836,24,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000015658,2026-03-29 20:09:10,2026-03-29,LN101575,CU901575,PAYMENT,4,6547913.0,238933.35,5592179.6,0.1649,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000002443,2023-02-11 16:34:51,2023-02-12,LN100243,CU900243,DELINQUENCY,0,16414322.0,,16414322.0,0.1937,36,18,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000004604,2023-11-27 01:45:10,,LN100462,CU900462,PAYMENT,1,29202783.0,2869465.46,26333317.54,0.2913,6,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000002041,2026-02-27 06:57:26,,LN100202,CU900202,PAYMENT,7,14549220.0,480269.75,11187331.75,0.1301,12,32,DELINQUENT,AGENTE,RISARALDA,CONSUMO
EVT000015829,2024-11-12 14:41:31,2024-11-13,LN101593,CU901593,DELINQUENCY,9,17427611.0,212224.73,15517588.43,0.2871,48,34,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000019478,2024-12-02 14:16:40,2024-12-03,LN101965,CU901965,PAYMENT,2,18034156.0,425726.31,17182703.38,0.1541,18,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000015367,2025-07-26 22:17:59,2025-07-26,LN101549,CU901549,DISBURSEMENT,0,13532382.0,1341059.06,13532382.0,0.2955,6,0,ACTIVE,OFFLINE,BOGOTA,VEHICULO
EVT000003847,2025-05-17 08:45:46,,LN100385,CU900385,DISBURSEMENT,0,29514659.0,1245223.46,29514659.0,0.2219,12,0,ACTIVE,OFFLINE,CALDAS,CONSUMO
EVT000014754,2024-01-10 00:15:50,2024-01-11,LN101483,CU901483,PAYMENT,8,16600068.0,224156.25,14806818.0,0.2051,36,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000009993,2025-01-20 17:11:55,2025-01-20,LN101005,CU901005,DISBURSEMENT,0,22340304.0,345753.44,22340304.0,0.2643,36,0,ACTIVE,AGENTE,SANTANDER,CONSUMO
