event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000015487,2026-01-25 17:28:43,2026-01-25,LN101558,CU901558,PAYMENT,6,12030252.0,753093.78,7511689.32,0.113,6,48,DELINQUENT,AGENTE,ATLANTICO,MICROCREDITO
EVT000004249,2025-05-23 15:29:07,2025-05-23,LN100425,CU900425,PAYMENT,8,13976332.0,303496.05,11548363.6,0.2343,24,0,ACTIVE,APP,VALLE,LIBRANZA
EVT000010318,2023-08-20 04:32:54,2023-08-20,LN101036,CU901036,PAYMENT,5,26474051.0,436292.36,24292589.2,0.1296,24,0,ACTIVE,AGENTE,BOLIVAR,VEHICULO
EVT000015524,2025-10-31 11:31:15,2025-11-01,LN101562,CU901562,PAYMENT,6,15731178.0,353846.63,13608098.22,0.1374,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000018531,2024-02-19 07:41:32,2024-02-20,LN101871,CU901871,PAYMENT,7,23849398.0,428812.18,20847712.74,0.3394,36,224,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000012179,2024-11-17 03:32:14,2024-11-18,LN101224,CU901224,PAYMENT,1,1180095.0,50000.0,1130095.0,0.2466,24,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000006029,2025-07-17 03:00:56,2025-08-02,LN100602,CU900602,DISBURSEMENT,0,17055693.0,207795.19,17055693.0,0.1655,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000009113,2024-10-23 12:54:38,2024-10-24,LN100915,CU900915,PAYMENT,5,14020119.0,,12025523.4,0.2268,18,0,ACTIVE,APP,CUNDINAMARCA,CONSUMO
EVT000002518,2025-05-06 06:39:40,2025-05-06,LN100251,CU900251,PAYMENT,3,1656805.0,50000.0,1506805.0,0.2076,24,0,ACTIVE,APP,ANTIOQUIA,CONSUMO
EVT000014896,2024-04-29 03:39:01,,LN101499,CU901499,DISBURSEMENT,0,5859807.0,137998.45,5859807.0,0.271,24,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000011193,2024-02-08 20:00:58,2024-02-09,LN101125,CU901125,PAYMENT,10,26775766.0,699918.52,19776580.8,0.3228,24,0,ACTIVE,OFFLINE,CUNDINAMARCA,LIBRANZA
EVT000005301,2024-10-06 10:26:54,2024-10-07,LN100532,CU900532,PAYMENT,5,11205335.0,341090.4,9499883.0,0.0168,12,0,ACTIVE,APP,SANTANDER,CONSUMO
EVT000001667,2024-11-18 06:00:30,,LN100168,CU900168,DISBURSEMENT,0,25804885.0,496227.94,25804885.0,0.1846,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000006054,2025-12-04 19:30:34,2025-12-04,LN100604,CU900604,PAYMENT,5,16606145.0,184771.04,15682289.8,0.1338,36,6,DELINQUENT,AGENTE,,CONSUMO
EVT000001072,2025-05-27 17:07:06,2025-05-28,LN100109,CU900109,PAYMENT,9,17700319.0,264619.77,15318741.07,0.099,24,28,DELINQUENT,ONLINE,ANTIOQUIA,LIBRANZA
EVT000019114,2024-05-26 14:20:31,2024-05-27,LN101928,CU901928,PAYMENT,10,1756925.0,88004.37,876881.3,0.3009,12,167,DELINQUENT,ONLINE,RISARALDA,MICROCREDITO
EVT000018353,2025-11-08 02:05:08,2025-11-09,LN101853,CU901853,PAYMENT,8,11794701.0,418082.83,8450038.36,0.3317,18,76,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000011145,2025-04-06 11:58:29,2025-04-07,LN101121,CU901121,PAYMENT,3,25723173.0,1859270.94,20145360.18,0.1614,6,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000008996,2026-01-14 18:15:12,2026-01-15,LN100904,CU900904,PAYMENT,4,6715883.0,133310.28,6182641.88,0.197,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000018822,2025-09-10 12:33:31,2025-09-11,LN101899,CU901899,DELINQUENCY,5,29531304.0,943820.48,0.0,0.2794,18,37,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000018910,2023-10-22 13:18:16,2023-10-22,LN101908,CU901908,DELINQUENCY,2,26208124.0,528879.94,25150364.12,0.2036,24,27,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000019082,2026-08-16 16:10:45,2026-08-16,LN101925,CU901925,PAYMENT,8,25265327.0,695638.67,19700217.64,0.213,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000017164,2026-07-19 15:01:11,2026-07-19,LN101728,CU901728,PAYMENT,7,11669148.0,260980.5,9842284.5,0.2473,24,18,DELINQUENT,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000008672,2024-03-17 09:52:58,2024-03-17,LN100871,CU900871,DELINQUENCY,0,17675760.0,274681.31,17675760.0,0.2662,36,46,DELINQUENT,ONLINE,CALDAS,VEHICULO
EVT000005690,2023-10-02 14:10:49,2023-10-02,LN100569,CU900569,PAYMENT,4,27172387.0,975307.54,23271156.84,0.3384,18,12,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000008940,2025-04-10 21:33:03,2025-04-10,LN100899,CU900899,PAYMENT,5,21849796.0,1100137.23,16349109.85,0.3035,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000005675,2023-05-21 04:49:51,2023-05-22,LN100568,CU900568,PAYMENT,3,3882179.0,310651.96,2950223.12,0.2001,6,3,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000014781,2025-08-25 14:47:42,2025-08-25,LN101486,CU901486,PAYMENT,7,5380350.0,146937.36,4351788.48,0.3462,24,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000004866,2025-11-19 20:10:00,2025-11-20,LN100488,CU900488,DELINQUENCY,4,5446547.0,97765.52,5055484.92,0.159,24,46,DELINQUENT,APP,SANTANDER,LIBRANZA
EVT000013972,2026-07-21 16:33:25,2026-07-21,LN101403,CU901403,PAYMENT,9,5529897.0,181085.69,3900125.79,0.2912,18,230,DELINQUENT,AGENTE,ATLANTICO,LIBRANZA
EVT000000169,2025-02-15 06:30:38,2025-02-16,LN100017,CU900017,DELINQUENCY,1,24772882.0,256832.85,24516049.15,0.2147,48,9,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000007393,2025-12-08 14:30:39,2025-12-09,LN100740,CU900740,PAYMENT,8,9485628.0,136877.61,8390607.12,0.0886,24,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000006168,2025-04-17 15:27:43,2025-04-17,LN100616,CU900616,DELINQUENCY,4,5448954.0,137122.93,4900462.28,0.3033,24,39,DELINQUENT,APP,NARINO,LIBRANZA
EVT000007052,2024-01-11 18:01:29,2024-01-12,LN100707,CU900707,PAYMENT,1,12133039.0,90815.8,12042223.2,0.0994,48,0,ACTIVE,ONLINE,VALLE,VEHICULO
EVT000015588,2023-09-05 15:35:44,2023-09-05,LN101569,CU901569,DISBURSEMENT,0,11258086.0,323707.5,11258086.0,0.2313,18,0,ACTIVE,ONLINE,NARINO,LIBRANZA
EVT000011210,2024-10-06 22:47:10,2024-10-07,LN101127,CU901127,PAYMENT,7,10576501.0,151490.75,9516065.75,0.2297,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000005871,2024-03-05 18:45:33,2024-03-05,LN100587,CU900587,PAYMENT,1,4211616.0,153639.75,4057976.25,0.1648,12,0,ACTIVE,OFFLINE,VALLE,MICROCREDITO
EVT000002356,2025-06-22 07:22:04,2025-06-23,LN100235,CU900235,PAYMENT,2,6172163.0,89928.41,5992306.18,0.0914,24,0,ACTIVE,APP,CUNDINAMARCA,MICROCREDITO
EVT000014736,2024-12-01 21:05:51,,LN101481,CU901481,PAYMENT,10,6642117.0,171676.58,4925351.2,0.1877,18,16,DELINQUENT,AGENTE,BOGOTA,MICROCREDITO
EVT000012151,2026-02-03 05:32:22,2026-02-04,LN101221,CU901221,PAYMENT,4,25230567.0,633960.05,22694726.8,0.1769,18,39,DELINQUENT,AGENTE,NARINO,CONSUMO
EVT000006600,2025-10-19 15:06:41,2025-10-20,LN100659,CU900659,DISBURSEMENT,2,1082490.0,99112.78,884264.44,0.2578,6,0,ACTIVE,ONLINE,CALDAS,LIBRANZA
EVT000012446,2023-12-03 09:52:02,,LN101251,CU901251,DELINQUENCY,4,23782539.0,1337054.34,18434321.64,0.0811,6,13,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000006307,2024-05-08 14:43:57,2024-05-09,LN100629,CU900629,PAYMENT,11,29711023.0,2705485.75,0.0,0.2553,6,31,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000001534,2023-05-15 12:30:14,2023-05-16,LN100155,CU900155,PAYMENT,4,22572494.0,521311.75,20487247.0,0.2619,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000005388,2025-11-11 05:13:56,2025-11-11,LN100540,CU900540,DELINQUENCY,10,28384807.0,441241.82,23972388.8,0.1109,24,180,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000001576,2023-05-28 06:13:53,,LN100160,CU900160,DISBURSEMENT,0,14655615.0,195603.61,14655615.0,0.2004,36,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000016437,2025-05-12 01:17:22,,LN101655,CU901655,PAYMENT,3,11515633.0,241290.9,10791760.3,0.1143,18,27,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000017816,2025-03-01 23:54:38,2025-03-01,LN101798,CU901798,DELINQUENCY,7,23620038.0,613766.69,19323671.17,0.3197,24,60,DELINQUENT,AGENTE,BOLIVAR,MICROCREDITO
EVT000007106,2024-10-18 18:46:50,2024-10-19,LN100712,CU900712,PAYMENT,2,15219236.0,241300.99,14736634.02,0.1171,24,20,DELINQUENT,APP,SANTANDER,LIBRANZA
EVT000004409,2026-09-06 23:16:44,2026-09-07,LN100440,CU900440,PAYMENT,11,12870689.0,129028.66,11451373.74,0.201,48,0,ACTIVE,ONLINE,BOLIVAR,MICROCREDITO
EVT000002312,2024-09-28 15:45:37,2024-09-29,LN100230,CU900230,PAYMENT,3,10528097.0,168765.39,10021800.83,0.1206,24,-15,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000003898,2024-05-01 10:21:56,2024-05-01,LN100390,CU900390,PAYMENT,4,7162603.0,145018.84,6582527.64,0.1037,18,0,ACTIVE,AGENTE,NARINO,CONSUMO
