event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000017131,2024-07-23 16:52:04,,LN101724,CU901724,PAYMENT,4,19605216.0,309174.26,18368518.96,0.1154,24,0,ACTIVE,OFFLINE,VALLE,MICROCREDITO
EVT000015907,2023-09-12 10:37:48,2023-09-12,LN101602,CU901602,PAYMENT,1,24624303.0,491870.45,24132432.55,0.1995,24,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000005822,2025-03-13 20:19:12,2025-03-14,LN100582,CU900582,PAYMENT,1,27062686.0,2469740.72,24592945.28,0.2563,6,0,ACTIVE,AGENTE,BOGOTA,LIBRANZA
EVT000005011,2026-02-06 11:02:42,2026-02-06,LN100501,CU900501,PAYMENT,5,27904550.0,551254.39,0.0,0.1951,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000004662,2023-07-10 03:52:05,,LN100468,CU900468,PAYMENT,3,19200950.0,483767.94,17749646.18,0.3039,24,0,ACTIVE,OFFLINE,SANTANDER,MICROCREDITO
EVT000002051,2024-02-06 17:25:40,,LN100203,CU900203,PAYMENT,6,13435381.0,308409.17,11584925.98,0.2591,24,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000010550,2024-09-19 14:52:05,2024-09-20,LN101059,CU901059,DISBURSEMENT,9,2733792.0,119685.41,1656623.31,0.2378,12,311,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000005939,2024-12-08 07:35:09,2024-12-08,LN100594,CU900594,DISBURSEMENT,0,26715998.0,298328.64,26715998.0,0.135,36,0,ACTIVE,APP,CUNDINAMARCA,VEHICULO
EVT000000398,2024-09-21 13:08:10,2024-09-22,LN100041,CU900041,PAYMENT,2,7715113.0,92067.02,7530978.96,0.158,36,0,ACTIVE,ONLINE,VALLE,LIBRANZA
EVT000009754,2023-04-20 22:35:05,2023-04-21,LN100980,CU900980,DELINQUENCY,0,13779516.0,124463.48,13779516.0,0.1613,48,180,DELINQUENT,ONLINE,VALLE,LIBRANZA
