event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000000364,2024-04-07 20:03:01,2024-04-07,LN100038,CU900038,PAYMENT,6,7178226.0,250567.94,5674818.36,0.3236,18,0,ACTIVE,AGENTE,BOGOTA,LIBRANZA
EVT000011695,2026-02-10 21:32:29,2026-02-11,LN101175,CU901175,PAYMENT,4,3956745.0,106541.95,0.0,0.2039,18,0,ACTIVE,APP,CUNDINAMARCA,VEHICULO
EVT000016360,2025-04-20 16:25:27,2025-04-21,LN101647,CU901647,PAYMENT,4,19071915.0,372760.58,17580872.68,0.1909,24,121,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000009237,2026-01-16 08:07:50,2026-01-17,LN100928,CU900928,PAYMENT,4,5650201.0,159674.68,5011502.28,0.2239,18,4,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000010039,2026-07-18 05:04:46,2026-07-18,LN101008,CU901008,CLOSE,6,8102460.0,156823.11,0.0,0.1871,24,0,CLOSED,OFFLINE,BOGOTA,LIBRANZA
EVT000013018,2023-11-21 11:57:41,2023-11-22,LN101307,CU901307,PAYMENT,6,13576558.0,257479.42,12031681.48,0.1793,24,348,DELINQUENT,OFFLINE,SANTANDER,CONSUMO
EVT000002340,2023-07-11 11:20:34,2023-07-12,LN100233,CU900233,PAYMENT,5,14068240.0,284389.47,12646292.65,0.2043,24,15,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000017736,2024-04-25 22:15:11,2024-04-25,LN101791,CU901791,PAYMENT,2,29022575.0,461265.46,28100044.08,0.2768,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000006482,2023-11-11 21:28:43,2023-11-11,LN100646,CU900646,PAYMENT,4,21028708.0,485973.44,19084814.24,0.2622,24,49,DELINQUENT,APP,CALDAS,CONSUMO
EVT000003977,2025-06-01 03:50:00,2025-06-01,LN100397,CU900397,PAYMENT,8,16074105.0,264633.35,13957038.2,0.2939,36,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000006822,2024-02-10 03:21:08,2024-02-11,LN100684,CU900684,DISBURSEMENT,0,24744555.0,397232.59,24744555.0,0.2816,36,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000002334,2023-04-02 07:47:53,2023-04-03,LN100233,CU900233,DISBURSEMENT,0,14068240.0,284389.47,14068240.0,0.2043,24,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000012191,2023-12-21 23:40:13,2023-12-21,LN101225,CU901225,PAYMENT,2,18952460.0,445382.81,18061694.38,0.27,24,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000014721,2026-01-17 17:14:29,2026-01-17,LN101480,CU901480,PAYMENT,5,1686951.0,50000.0,1436951.0,0.1424,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000017942,2025-12-29 01:13:25,2025-12-29,LN101810,CU901810,DELINQUENCY,8,3622228.0,62066.88,3125692.96,0.1427,24,83,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000016757,2023-12-15 23:09:43,2023-12-16,LN101688,CU901688,DISBURSEMENT,0,16070999.0,552199.53,16070999.0,0.3154,18,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000007759,2025-12-28 16:41:46,2025-12-28,LN100777,CU900777,PAYMENT,1,9980972.0,,9305459.82,0.1384,6,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000018670,2025-10-26 00:05:19,2025-10-26,LN101885,CU901885,PAYMENT,6,24875897.0,864520.34,19688774.96,0.3213,18,51,DELINQUENT,APP,ANTIOQUIA,CONSUMO
EVT000002840,2024-08-15 01:38:30,2024-08-15,LN100283,CU900283,PAYMENT,2,1113613.0,50000.0,1013613.0,0.2582,36,0,ACTIVE,OFFLINE,VALLE,VEHICULO
EVT000007395,2026-01-28 15:01:42,,LN100740,CU900740,PAYMENT,10,9485628.0,136877.61,8116851.9,0.0886,24,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000008877,2025-12-20 05:46:31,2025-12-20,LN100893,CU900893,PAYMENT,2,3244493.0,70773.21,3102946.58,0.1272,18,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000013089,2023-12-04 09:32:22,2023-12-05,LN101314,CU901314,DISBURSEMENT,0,4761795.0,50000.0,4761795.0,0.1682,48,0,ACTIVE,OFFLINE,NARINO,MICROCREDITO
EVT000019792,2024-08-27 11:03:11,2024-08-28,LN101996,CU901996,CLOSE,4,29432466.0,848243.67,0.0,0.2323,18,0,CLOSED,ONLINE,ANTIOQUIA,CONSUMO
EVT000003442,2025-02-19 21:18:24,2025-02-20,LN100344,CU900344,DELINQUENCY,1,14275791.0,189011.47,14086779.53,0.1972,36,13,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000001334,2024-12-14 03:39:18,2024-12-14,LN100135,CU900135,PAYMENT,2,19083193.0,987746.07,17107700.86,0.3176,12,34,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000009089,2023-12-27 14:20:16,2023-12-27,LN100913,CU900913,PAYMENT,4,18903114.0,403959.55,17287275.8,0.2274,24,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000007633,2025-07-11 22:20:38,2025-07-11,LN100765,CU900765,PAYMENT,5,18500926.0,972593.68,13637957.6,0.3257,12,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000007628,2025-02-15 19:51:59,2025-02-16,LN100765,CU900765,DISBURSEMENT,0,18500926.0,972593.68,18500926.0,0.3257,12,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000009211,2025-09-01 15:18:19,2025-09-01,LN100925,CU900925,PAYMENT,7,17486675.0,186815.98,16178963.14,0.1205,36,31,DELINQUENT,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000017248,2026-06-18 23:20:20,2026-06-19,LN101737,CU901737,PAYMENT,6,23953965.0,1112901.21,17276557.74,0.2646,12,2,DELINQUENT,ONLINE,NARINO,LIBRANZA
EVT000017950,2025-03-10 21:57:46,2025-03-10,LN101811,CU901811,PAYMENT,6,13195040.0,646293.06,9317281.64,0.2898,12,134,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000003224,2024-12-29 11:07:44,2024-12-29,LN100322,CU900322,PAYMENT,6,27089517.0,1012335.25,21015505.5,0.1737,12,0,ACTIVE,ONLINE,BOGOTA,VEHICULO
EVT000016767,2023-12-16 22:21:02,2023-12-16,LN101689,CU901689,PAYMENT,1,21250009.0,310462.63,20939546.37,0.0922,24,198,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000003929,2025-07-12 22:27:31,,LN100393,CU900393,PAYMENT,7,21136574.0,2043483.97,0.0,0.2834,6,0,ACTIVE,APP,ATLANTICO,VEHICULO
EVT000017685,2025-01-05 11:19:45,2025-01-05,LN101786,CU901786,PAYMENT,11,1198927.0,51541.87,631966.43,0.2299,12,0,ACTIVE,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000002419,2023-08-01 11:37:22,2023-08-01,LN100240,CU900240,PAYMENT,7,28856058.0,438179.24,25788803.32,0.1037,24,294,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000010180,2023-02-09 20:51:08,2023-02-10,LN101022,CU901022,DISBURSEMENT,0,21096196.0,1048691.9,21096196.0,0.2971,12,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000014667,2025-02-25 22:24:11,2025-02-25,LN101475,CU901475,PAYMENT,4,8184741.0,125226.54,7683834.84,0.259,36,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000013495,2024-12-23 20:47:24,2024-12-23,LN101355,CU901355,PAYMENT,11,10731733.0,265825.03,7807657.67,0.2954,24,18,DELINQUENT,OFFLINE,CUNDINAMARCA,LIBRANZA
EVT000004524,2026-01-10 09:24:28,2026-01-10,LN100453,CU900453,PAYMENT,5,24245885.0,510860.8,21691581.0,0.2214,24,0,ACTIVE,OFFLINE,ATLANTICO,CONSUMO
EVT000004154,2023-09-29 04:15:29,2023-09-30,LN100415,CU900415,PAYMENT,6,22912822.0,472691.52,20076672.88,0.2126,24,239,DELINQUENT,APP,NARINO,MICROCREDITO
EVT000017798,2025-05-18 16:49:06,2025-05-19,LN101797,CU901797,PAYMENT,4,15004651.0,188708.49,14249817.04,0.1773,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000000364,2024-04-07 20:03:01,2024-04-07,LN100038,CU900038,PAYMENT,6,7178226.0,250567.94,5674818.36,0.3236,18,0,ACTIVE,AGENTE,BOGOTA,LIBRANZA
EVT000005660,2025-03-22 10:33:43,2025-03-22,LN100566,CU900566,PAYMENT,8,5736950.0,50000.0,5336950.0,0.0849,48,29,DELINQUENT,AGENTE,SANTANDER,CONSUMO
EVT000017168,2023-03-04 17:32:39,2023-03-04,LN101729,CU901729,PAYMENT,1,15356794.0,199139.23,15157654.77,0.3187,48,0,ACTIVE,APP,BOLIVAR,VEHICULO
EVT000012971,2024-01-10 05:22:42,2024-01-11,LN101302,CU901302,PAYMENT,9,18466197.0,202528.02,16643444.82,0.2387,48,163,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000000584,2026-03-14 04:48:16,,LN100059,CU900059,PAYMENT,5,19140486.0,601776.88,16131601.6,0.1144,12,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000010440,2025-02-08 04:57:15,,LN101048,CU901048,PAYMENT,3,28841703.0,1278552.69,25006044.93,0.2433,12,0,ACTIVE,APP,ANTIOQUIA,CONSUMO
EVT000004007,2024-01-13 10:01:20,2024-01-14,LN100401,CU900401,PAYMENT,2,11447978.0,164106.76,11119764.48,0.0867,24,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000018868,2024-10-07 18:57:01,2024-10-07,LN101903,CU901903,DELINQUENCY,8,9108128.0,190678.66,7582698.72,0.2187,24,-1,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000001779,2023-11-08 12:36:21,2023-11-09,LN100179,CU900179,DELINQUENCY,4,10788342.0,308618.5,9553868.0,0.2291,18,76,DELINQUENT,APP,CUNDINAMARCA,LIBRANZA
EVT000018897,2025-07-28 10:08:21,2025-07-29,LN101906,CU901906,DELINQUENCY,8,12581605.0,271133.59,10412536.28,0.231,24,39,DELINQUENT,AGENTE,VALLE,VEHICULO
EVT000017976,2025-10-19 12:25:23,2025-10-19,LN101814,CU901814,DELINQUENCY,3,28470395.0,350470.56,27418983.32,0.1693,36,14,DELINQUENT,AGENTE,ATLANTICO,VEHICULO
EVT000007202,2024-01-19 11:49:29,2024-01-20,LN100720,CU900720,DELINQUENCY,11,13229414.0,248117.66,10500119.74,0.1751,24,37,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000001410,2026-02-01 23:54:29,2026-02-02,LN100143,CU900143,PAYMENT,5,16054339.0,347496.17,14316858.15,0.2329,24,39,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000004735,2025-11-19 18:44:59,,LN100475,CU900475,PAYMENT,7,22582378.0,735282.23,17435402.39,0.1256,12,0,ACTIVE,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000009116,2025-01-21 14:24:03,2025-01-22,LN100915,CU900915,PAYMENT,8,14020119.0,398919.12,10828766.04,0.2268,18,0,ACTIVE,APP,CUNDINAMARCA,CONSUMO
EVT000000884,2024-04-24 23:42:21,2024-04-25,LN100090,CU900090,PAYMENT,7,20554569.0,472960.63,17243844.59,0.2602,24,47,DELINQUENT,ONLINE,BOLIVAR,LIBRANZA
EVT000016885,2025-01-24 03:55:03,2025-01-24,LN101700,CU901700,PAYMENT,5,10081690.0,217109.19,8996144.05,0.2307,24,242,DELINQUENT,AGENTE,BOGOTA,VEHICULO
EVT000009440,2023-10-13 18:04:15,,LN100949,CU900949,DELINQUENCY,5,26381872.0,653478.97,0.0,0.2954,24,49,DELINQUENT,APP,BOGOTA,VEHICULO
EVT000019202,2025-11-28 05:52:26,2025-11-29,LN101937,CU901937,PAYMENT,4,23836575.0,645494.45,21254597.2,0.3416,24,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000014946,2024-01-30 23:53:23,2024-01-31,LN101504,CU901504,PAYMENT,4,3510531.0,56028.07,3286418.72,0.2788,36,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000012422,2024-11-28 06:30:11,2024-11-28,LN101248,CU901248,PAYMENT,5,28265469.0,264470.57,26943116.15,0.0807,36,22,DELINQUENT,OFFLINE,VALLE,LIBRANZA
EVT000002780,2024-06-22 05:18:59,2024-06-23,LN100276,CU900276,PAYMENT,7,1246388.0,50000.0,896388.0,0.2103,18,35,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000018136,2025-04-12 11:33:10,2025-04-13,LN101830,CU901830,PAYMENT,4,27028252.0,1290599.03,21865855.88,0.2775,12,25,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000013875,2023-04-07 00:50:58,,LN101394,CU901394,DISBURSEMENT,0,9082633.0,148864.35,9082633.0,0.2917,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000019123,2026-01-29 09:03:53,2026-01-29,LN101929,CU901929,PAYMENT,6,13439661.0,694292.89,9273903.66,0.3166,12,-8,ACTIVE,ONLINE,BOLIVAR,LIBRANZA
EVT000014907,2023-06-25 23:28:24,2023-06-25,LN101500,CU901500,DELINQUENCY,1,25853642.0,889623.82,24964018.18,0.1441,12,43,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000005121,2025-12-01 22:47:33,2025-12-30,LN100513,CU900513,PAYMENT,1,20629372.0,559055.98,20070316.02,0.342,24,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
