event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000001298,2024-11-06 11:37:32,2024-11-07,LN100132,CU900132,DELINQUENCY,0,16463474.0,1310163.26,16463474.0,0.1979,6,35,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000009604,2023-05-26 23:16:10,2023-05-26,LN100966,CU900966,PAYMENT,2,11924292.0,209748.3,11504795.4,0.3277,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000015669,2024-01-13 09:34:14,2024-01-13,LN101576,CU901576,PAYMENT,8,13014484.0,267838.08,10871779.36,0.1087,18,0,ACTIVE,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000019300,2023-08-20 20:51:19,2023-08-21,LN101947,CU901947,PAYMENT,6,4012241.0,64958.18,3622491.92,0.1238,24,0,ACTIVE,ONLINE,BOGOTA,VEHICULO
EVT000019101,2023-08-02 07:24:57,2023-08-02,LN101927,CU901927,PAYMENT,5,4814422.0,50000.0,4564422.0,0.1751,48,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000009711,2023-05-30 03:26:53,2023-05-30,LN100976,CU900976,DISBURSEMENT,0,19254341.0,1004884.06,19254341.0,0.3219,12,0,ACTIVE,OFFLINE,BOGOTA,LIBRANZA
EVT000000297,2025-07-16 06:02:33,,LN100031,CU900031,PAYMENT,6,19268265.0,312274.35,17394618.9,0.2862,36,46,DELINQUENT,ONLINE,,VEHICULO
EVT000004765,2023-08-24 20:35:37,2023-08-24,LN100478,CU900478,PAYMENT,8,23452586.0,1026050.64,15244180.88,0.2375,12,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000011724,2024-03-19 17:54:40,,LN101178,CU901178,DELINQUENCY,4,29126567.0,360392.72,27684996.12,0.1712,36,111,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000002067,2023-03-12 20:00:10,2023-03-13,LN100205,CU900205,DELINQUENCY,0,25899325.0,550101.66,25899325.0,0.1186,18,23,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000014933,2025-10-28 06:19:52,2025-10-28,LN101502,CU901502,PAYMENT,11,27563177.0,,14286270.28,0.2379,12,0,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000008083,2023-07-06 12:16:38,2023-07-06,LN100811,CU900811,PAYMENT,3,24206684.0,493574.29,22725961.13,0.2078,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000006514,2025-02-24 16:33:57,,LN100650,CU900650,PAYMENT,4,15797228.0,1577827.13,9485919.48,0.2994,6,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000011664,2025-03-19 23:39:50,2025-03-19,LN101171,CU901171,PAYMENT,6,16826579.0,883227.13,11527216.22,0.3249,12,0,ACTIVE,APP,NARINO,MICROCREDITO
EVT000018582,2024-02-18 11:36:50,2024-02-19,LN101877,CU901877,PAYMENT,2,8280841.0,271501.17,7737838.66,0.2918,18,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000000992,2025-07-11 00:50:18,2025-07-11,LN100102,CU900102,PAYMENT,2,8605086.0,97323.52,0.0,0.2524,48,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000002675,2025-02-07 04:35:15,,LN100267,CU900267,PAYMENT,4,7592474.0,160087.31,6952124.76,0.2217,24,45,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000006160,2024-10-26 01:20:15,2024-10-27,LN100615,CU900615,PAYMENT,5,5078353.0,74533.29,4705686.55,0.2403,36,0,ACTIVE,AGENTE,BOLIVAR,CONSUMO
EVT000013310,2023-11-07 01:54:25,2023-11-07,LN101337,CU901337,PAYMENT,1,2958873.0,55745.17,2903127.83,0.1768,24,0,ACTIVE,OFFLINE,SANTANDER,LIBRANZA
EVT000017386,2025-07-04 00:55:02,,LN101753,CU901753,DISBURSEMENT,0,12978973.0,629220.61,12978973.0,0.2848,12,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000002827,2025-03-04 09:30:37,2025-03-05,LN100281,CU900281,PAYMENT,6,26935499.0,1202939.39,19717862.66,0.2466,12,0,ACTIVE,ONLINE,BOLIVAR,LIBRANZA
EVT000003443,2025-03-22 21:58:48,2025-03-22,LN100344,CU900344,PAYMENT,2,14275791.0,189011.47,13897768.06,0.1972,36,7,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000019169,2025-10-06 09:19:32,,LN101934,CU901934,CHARGEOFF,2,19431802.0,254945.24,18921911.52,0.1936,36,241,CHARGEOFF,ONLINE,SANTANDER,VEHICULO
EVT000000241,2024-08-22 19:44:54,,LN100025,CU900025,PAYMENT,2,24903006.0,235001.37,24433003.26,0.0831,36,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000016926,2023-05-07 22:58:17,2023-05-07,LN101705,CU901705,PAYMENT,2,29982096.0,959027.31,28064041.38,0.2798,18,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000000558,2024-01-19 16:21:52,2024-01-20,LN100056,CU900056,PAYMENT,4,8449684.0,419273.32,6772590.72,0.2962,12,146,DELINQUENT,APP,ATLANTICO,VEHICULO
EVT000007343,2026-03-26 04:25:03,2026-03-26,LN100736,CU900736,PAYMENT,3,22458739.0,1077794.88,19225354.36,0.2799,12,0,ACTIVE,OFFLINE,RISARALDA,LIBRANZA
EVT000013734,2026-11-22 04:47:23,2026-11-23,LN101378,CU901378,DISBURSEMENT,11,26561970.0,1272849.6,12560624.4,0.2792,12,23,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000017182,2026-02-15 20:17:35,2026-02-16,LN101730,CU901730,DISBURSEMENT,4,12262451.0,179215.72,11545588.12,0.0923,24,23,DELINQUENT,AGENTE,BOGOTA,MICROCREDITO
EVT000004602,2024-07-21 20:48:54,,LN100461,CU900461,PAYMENT,12,1278303.0,50000.0,678303.0,0.2598,18,0,ACTIVE,AGENTE,SANTANDER,VEHICULO
EVT000010904,2024-03-17 15:28:28,,LN101098,CU901098,DELINQUENCY,4,19677458.0,,18250842.28,0.1625,24,41,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000018803,2023-12-19 16:32:49,2023-12-19,LN101897,CU901897,PAYMENT,6,6772544.0,207713.92,5526260.48,0.1067,12,26,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000019136,2024-01-12 20:23:45,,LN101931,CU901931,DISBURSEMENT,0,1110624.0,50000.0,1110624.0,0.1831,24,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000017953,2025-05-03 22:51:05,2025-05-04,LN101811,CU901811,PAYMENT,8,13195040.0,646293.06,8024695.52,0.2898,12,160,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000001004,2024-07-04 00:15:34,2024-07-05,LN100103,CU900103,DELINQUENCY,2,8469312.0,421856.43,7625599.14,0.2981,12,68,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000003260,2023-09-13 04:57:37,2023-09-14,LN100326,CU900326,PAYMENT,3,4717087.0,160286.62,4236227.14,0.1398,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000007626,2026-02-18 08:12:35,2026-02-19,LN100764,CU900764,PAYMENT,7,19096534.0,967621.38,12323184.34,0.3067,12,74,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
